Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
48.622456312179565	0	-13.702205	7.72404	4.310252	-92.41371	17.503500583430572	5.462424897630329	-0.7828266	-0.7828266	-0.7828266	-0.7828266	30001	30001
137.53329253196716	1	-5.4719715	4.1287456	5.2678514	-59.25902	18.020408163265305	4.0479795118949005	-0.30365413	-0.30365413	-0.30365413	-0.30365413	30022	60023
222.770201921463	2	-5.2824874	5.9513016	20.212181	-36.161278	24.127813504823152	10.607385253083898	-0.21893767	-0.21893767	-0.21893767	-0.21893767	30015	90038
297.0989170074463	3	-1.8462435	7.2288446	26.35662	-35.931557	29.599605522682445	14.391107812301836	-0.062373925	-0.062373925	-0.062373925	-0.062373925	30014	120052
369.9354016780853	4	0.6815792	5.729008	21.110218	-25.857496	23.914741035856572	9.824511069850898	0.028500374	0.028500374	0.028500374	0.028500374	30013	150065
425.2113435268402	5	2.249861	5.626522	21.639925	-25.303017	25.710368466152527	11.941305490342156	0.087507926	0.087507926	0.087507926	0.087507926	30004	180069
489.1721773147583	6	4.7429266	8.2480755	30.694733	-25.895191	34.795138888888886	19.382323573564125	0.13631003	0.13631003	0.13631003	0.13631003	30063	210132
572.5217249393463	7	5.5864024	8.654223	32.747932	-19.08048	35.13583138173302	13.895993877894156	0.15899445	0.15899445	0.15899445	0.15899445	30006	240138
649.1765768527985	8	6.3639526	7.5382123	35.031197	-9.2405205	31.68426610348469	12.231599786271298	0.2008553	0.2008553	0.2008553	0.2008553	30005	270143
730.7845475673676	9	7.913633	7.2003546	34.81877	-10.906597	30.837615621788284	10.109388514847678	0.25662273	0.25662273	0.25662273	0.25662273	30005	300148
805.4060971736908	10	10.789488	8.606711	39.028423	-8.019243	35.75119047619047	12.776512994438356	0.3017938	0.3017938	0.3017938	0.3017938	30031	330179
857.4508929252625	11	16.632217	10.7948475	57.82334	-8.843501	42.31734837799718	15.790482779968192	0.39303544	0.39303544	0.39303544	0.39303544	30003	360182
931.6137356758118	12	19.402409	11.743983	53.511814	-9.715633	48.104166666666664	22.030654239686857	0.40334153	0.40334153	0.40334153	0.40334153	30017	390199
1011.6503000259399	13	21.918688	11.32836	63.525723	-8.061826	49.61652892561983	23.942390730711416	0.4417618	0.4417618	0.4417618	0.4417618	30018	420217
1082.5901093482971	14	21.379566	11.510996	78.203	-3.656335	41.84797768479777	19.632766194872858	0.5108865	0.5108865	0.5108865	0.5108865	30005	450222
