Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
17.419089555740356	0	-0.41354847	0.07194539	-0.26351318	-0.61326927	21.0	0.0	-0.019692782	-0.019692782	-0.019687194	-0.019687194	-0.69353724	0.025408097	8.628707e-05	3.0495059e-05	0.69354576	1008	1008
33.708686113357544	1	-0.4046587	0.08252675	-0.29380086	-0.6564731	21.0	0.0	-0.019269463	-0.019269463	-0.019475104	-0.019475104	-0.69185394	0.02140192	7.62944e-05	7.022409e-05	0.6918616	1008	2016
46.47521495819092	2	-0.4194593	0.0704295	-0.2994269	-0.5405824	21.0	0.0	-0.019974252	-0.019974252	-0.019875905	-0.019875905	-0.6922773	0.018646456	0.00032886973	0.00042568793	0.6923102	1008	3024
58.67332601547241	3	-0.43891096	0.088729516	-0.2968289	-0.651053	21.0	0.0	-0.020900521	-0.020900521	-0.020822093	-0.020822093	-0.6947795	0.019481992	3.4038232e-05	2.361941e-05	0.694783	1008	4032
70.96060109138489	4	-0.41295776	0.08515792	-0.2625034	-0.6346985	21.0	0.0	-0.019664655	-0.019664655	-0.01954018	-0.01954018	-0.69324356	0.02086467	0.00013915793	0.00012903732	0.69325745	1008	5040
82.73910641670227	5	-0.41167578	0.093777895	-0.26278102	-0.6081364	21.0	0.0	-0.019603608	-0.019603608	-0.01957458	-0.01957458	-0.69440544	0.010148184	7.4699936e-05	5.445968e-05	0.69441295	1008	6048
95.52042174339294	6	-0.40214095	0.078887336	-0.22697997	-0.5745541	21.0	0.0	-0.01914957	-0.01914957	-0.019306201	-0.019306201	-0.69328165	0.03160351	0.000363932	0.00060021435	0.69331807	1008	7056
107.59974336624146	7	-0.4090747	0.102799766	-0.16118956	-0.73953044	21.0	0.0	-0.01947975	-0.01947975	-0.019827703	-0.019827703	-0.69008476	0.022618648	0.0005207565	0.00052859535	0.6901368	1008	8064
119.07900834083557	8	-0.4202231	0.10718544	-0.21980304	-0.69856966	21.0	0.0	-0.02001062	-0.02001062	-0.020032251	-0.020032251	-0.69058424	0.012457557	0.0004511431	0.0005615161	0.69062936	1008	9072
131.3592894077301	9	-0.44872347	0.09588733	-0.25180975	-0.6905118	21.0	0.0	-0.021367785	-0.021367785	-0.021579128	-0.021579128	-0.6956241	0.034625698	0.0033385071	0.006291941	0.6959579	1008	10080
143.34471917152405	10	-0.45659265	0.10214773	-0.17556553	-0.6719845	21.0	0.0	-0.021742506	-0.021742506	-0.021595152	-0.021595152	-0.6892857	0.029925112	0.0024451995	0.0032315834	0.6895302	1008	11088
155.15491724014282	11	-0.45229647	0.100895345	-0.2794705	-0.7077682	21.0	0.0	-0.021537924	-0.021537924	-0.021558244	-0.021558244	-0.6942104	0.020815363	0.001541223	0.0021436082	0.69436455	1008	12096
166.92838263511658	12	0.33133638	5.684847	39.298477	-0.7206564	21.0	0.0	0.01577792	0.01577792	0.018539479	0.018539479	-0.65279865	0.121345624	0.09488754	0.120984	0.6622875	1008	13104
178.8602693080902	13	0.53470457	4.162688	19.380432	-0.6826452	21.0	0.0	0.025462132	0.025462132	0.027003216	0.027003216	-0.67720056	0.0954412	0.047463745	0.06937688	0.68194693	1008	14112
190.49082922935486	14	1.9766647	7.97389	39.19561	-0.77796805	21.0	0.0	0.09412688	0.09412688	0.09450552	0.09450552	-0.6908746	0.074181795	0.031630874	0.04603277	0.6940376	1008	15120
202.0632894039154	15	2.368828	9.070572	39.34173	-0.755519	21.0	0.0	0.11280134	0.11280134	0.120537356	0.120537356	-0.6553532	0.23323612	0.24107827	0.22360274	0.67946106	1008	16128
211.59469652175903	16	2.7749093	11.737947	69.1514	-0.94097805	21.0	0.0	0.13213852	0.13213852	0.14004336	0.14004336	-0.6446327	0.3205176	0.3642108	0.27901867	0.68105376	1008	17136
218.31045794487	17	7.117476	14.963366	49.332344	-0.79516166	21.0	0.0	0.33892748	0.33892748	0.34777728	0.34777728	-0.6216227	0.28626272	0.36015296	0.28419125	0.6576381	1008	18144
224.20773363113403	18	11.445134	18.379381	59.25499	-0.8169109	21.0	0.0	0.5450064	0.5450064	0.5601235	0.5601235	-0.59703207	0.3139282	0.40065125	0.28214774	0.63709724	1008	19152
230.1135036945343	19	15.791326	23.02234	79.27635	-0.90355	21.0	0.0	0.7519679	0.7519679	0.76728123	0.76728123	-0.6201142	0.3677578	0.46431437	0.33849788	0.6665456	1008	20160
236.05578804016113	20	14.117302	22.373608	69.14999	-0.8132561	21.0	0.0	0.6722525	0.6722525	0.6855568	0.6855568	-0.64310855	0.35581526	0.40646678	0.29233676	0.6837552	1008	21168
242.12751960754395	21	15.935661	19.870556	59.327766	-0.8260209	21.0	0.0	0.75884104	0.75884104	0.7831067	0.7831067	-0.50090116	0.34468716	0.56596744	0.2861945	0.5574979	1008	22176
247.9768946170807	22	16.56941	21.295294	68.94035	-1.2884837	21.0	0.0	0.7890195	0.7890195	0.80370027	0.80370027	-0.6531261	0.3039846	0.3941218	0.28073558	0.69253826	1008	23184
253.95151257514954	23	21.537325	25.247772	89.1098	-0.87963575	21.0	0.0	1.0255871	1.0255871	1.0377952	1.0377952	-0.6299244	0.33665642	0.42072153	0.3369578	0.6719966	1008	24192
259.8142800331116	24	33.75827	26.048124	89.02676	-0.90699863	21.0	0.0	1.6075367	1.6075367	1.6234478	1.6234478	-0.6298615	0.34398884	0.4196326	0.28488883	0.6718247	1008	25200
265.7663950920105	25	30.87129	26.127584	78.91727	-0.86517656	21.0	0.0	1.4700615	1.4700615	1.4779949	1.4779949	-0.6138786	0.23822826	0.2570814	0.21842769	0.63958675	1008	26208
271.7631230354309	26	40.1819	26.428785	98.92913	-0.69808507	21.0	0.0	1.9134238	1.9134238	1.9227579	1.9227579	-0.6477512	0.2612143	0.28892627	0.22873603	0.67664385	1008	27216
277.7335960865021	27	42.66621	24.758966	98.80042	-0.9659496	21.0	0.0	2.0317242	2.0317242	2.0392694	2.0392694	-0.68604004	0.25663295	0.2448648	0.20006914	0.7105266	1008	28224
283.69182682037354	28	54.479145	24.12647	99.01949	-0.6781551	21.0	0.0	2.594245	2.594245	2.6065845	2.6065845	-0.65638727	0.322714	0.34864387	0.28945747	0.69125164	1008	29232
289.77269411087036	29	52.782684	30.013668	108.7725	-0.8927659	21.0	0.0	2.513461	2.513461	2.5226624	2.5226624	-0.6738181	0.28576154	0.25108814	0.20492332	0.6989269	1008	30240
295.96908831596375	30	51.56319	30.208456	108.76612	-0.9242759	21.0	0.0	2.45539	2.45539	2.461331	2.461331	-0.664052	0.22638248	0.21578637	0.19927426	0.6856307	1008	31248
301.86181807518005	31	63.33856	26.377548	108.851364	-0.84844124	21.0	0.0	3.016122	3.016122	3.026369	3.026369	-0.65134686	0.2938548	0.36858433	0.32110357	0.68820524	1008	32256
307.8267207145691	32	61.270855	23.083048	108.80485	19.137192	21.0	0.0	2.9176598	2.9176598	2.928754	2.928754	-0.6787809	0.31750348	0.31831437	0.25195372	0.7106123	1008	33264
313.9660816192627	33	63.289402	23.829588	108.49969	-0.7928992	21.0	0.0	3.0137808	3.0137808	3.0256941	3.0256941	-0.672468	0.32089308	0.3224135	0.23164006	0.7047094	1008	34272
319.83777952194214	34	64.774635	20.698606	108.73253	-0.7811821	21.0	0.0	3.0845068	3.0845068	3.0925934	3.0925934	-0.63400644	0.2881558	0.3065244	0.2984956	0.66465884	1008	35280
325.80375719070435	35	71.206215	20.621954	118.47474	-0.6905802	21.0	0.0	3.3907723	3.3907723	3.3992102	3.3992102	-0.6531953	0.28515399	0.2754929	0.24731444	0.6807446	1008	36288
331.7215371131897	36	69.93833	19.28814	98.78488	-0.73034984	21.0	0.0	3.330397	3.330397	3.337285	3.337285	-0.6351625	0.2945453	0.30567127	0.25475928	0.6657296	1008	37296
337.78248500823975	37	70.92956	23.148228	118.68677	-0.8904272	21.0	0.0	3.3775976	3.3775976	3.3880525	3.3880525	-0.6292803	0.29862437	0.33772302	0.27123517	0.66305256	1008	38304
343.7607319355011	38	74.25692	23.68468	118.590866	-0.885903	21.0	0.0	3.5360436	3.5360436	3.5426476	3.5426476	-0.67915285	0.24146849	0.2330648	0.21471713	0.70245934	1008	39312
349.9593183994293	39	73.87513	20.496216	108.729706	38.901024	21.0	0.0	3.5178635	3.5178635	3.524337	3.524337	-0.6803469	0.30089962	0.31361014	0.31433478	0.711708	1008	40320
355.99210476875305	40	77.98037	21.157473	118.41751	29.189629	21.0	0.0	3.7133508	3.7133508	3.7216907	3.7216907	-0.64471054	0.29467282	0.2945472	0.27237052	0.67416525	1008	41328
