Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
2.4624388217926025	0	-0.41354847	0.07194539	-0.26351318	-0.61326927	21.0	0.0	-0.019692782	-0.019692782	-0.021115266	-0.021115266	1008	1008
3.4539122581481934	1	-0.40496692	0.08261569	-0.29367763	-0.65825945	21.0	0.0	-0.01928414	-0.01928414	-0.021171864	-0.021171864	1008	2016
4.3135833740234375	2	-0.42025518	0.07049884	-0.29853022	-0.5430663	21.0	0.0	-0.020012151	-0.020012151	-0.020087313	-0.020087313	1008	3024
5.144932270050049	3	-0.43944883	0.08913509	-0.29716843	-0.65237325	21.0	0.0	-0.020926133	-0.020926133	-0.021824298	-0.021824298	1008	4032
6.187533140182495	4	-0.41406357	0.08518234	-0.262903	-0.63605124	21.0	0.0	-0.019717313	-0.019717313	-0.019519662	-0.019519662	1008	5040
7.195543050765991	5	-0.41277322	0.09426907	-0.2619385	-0.6126754	21.0	0.0	-0.019655867	-0.019655867	-0.019889642	-0.019889642	1008	6048
8.113880634307861	6	-0.40395355	0.079395086	-0.22996219	-0.57772	21.0	0.0	-0.019235883	-0.019235883	-0.018412832	-0.018412832	1008	7056
9.201303005218506	7	-0.4108801	0.10349425	-0.16096416	-0.7443375	21.0	0.0	-0.01956572	-0.01956572	-0.018780539	-0.018780539	1008	8064
10.280272245407104	8	-0.42283058	0.10798613	-0.22194453	-0.70243526	21.0	0.0	-0.02013479	-0.02013479	-0.017688809	-0.017688809	1008	9072
11.326491832733154	9	-0.45255747	0.097082324	-0.25375357	-0.69877374	21.0	0.0	-0.021550355	-0.021550355	-0.017991684	-0.017991684	1008	10080
12.443827152252197	10	-0.46131095	0.103813566	-0.17751573	-0.68385506	21.0	0.0	-0.021967186	-0.021967186	-0.017186174	-0.017186174	1008	11088
13.565849781036377	11	-0.04064995	2.852948	19.505545	-0.7193003	21.0	0.0	-0.0019357157	-0.0019357157	0.0029604642	0.0029604642	1008	12096
14.866729497909546	12	0.5334256	7.1113396	49.28129	-0.7234652	21.0	0.0	0.025401225	0.025401225	0.03257462	0.03257462	1008	13104
16.153461694717407	13	1.1536967	7.1315603	39.363914	-0.68126905	21.0	0.0	0.054937933	0.054937933	0.061907563	0.061907563	1008	14112
17.52713179588318	14	3.4270532	10.491377	39.18233	-0.78343433	21.0	0.0	0.16319302	0.16319302	0.17104705	0.17104705	1008	15120
18.903582096099854	15	4.236228	12.360726	49.32763	-0.7607351	21.0	0.0	0.20172514	0.20172514	0.21141866	0.21141866	1008	16128
20.253594398498535	16	4.843709	12.843538	49.32141	-0.7310478	21.0	0.0	0.2306528	0.2306528	0.24014825	0.24014825	1008	17136
21.724563360214233	17	5.4336395	11.613845	39.317703	-0.8114551	21.0	0.0	0.25874472	0.25874472	0.2687108	0.2687108	1008	18144
23.143951892852783	18	12.885867	19.530397	69.144455	-0.82488686	21.0	0.0	0.6136127	0.6136127	0.6242057	0.6242057	1008	19152
24.640700578689575	19	15.980161	23.62669	79.253105	-0.93249583	21.0	0.0	0.76096004	0.76096004	0.7716294	0.7716294	1008	20160
26.221921920776367	20	15.14051	22.8213	69.12729	-0.8356977	21.0	0.0	0.7209767	0.7209767	0.7316804	0.7316804	1008	21168
27.775294065475464	21	16.750391	19.988585	59.309467	-0.84846586	21.0	0.0	0.7976377	0.7976377	0.80892146	0.80892146	1008	22176
29.384328365325928	22	19.05318	22.319937	69.190025	-1.3102	21.0	0.0	0.9072943	0.9072943	0.9178888	0.9178888	1008	23184
31.041871309280396	23	24.229856	26.184502	89.08603	-0.89634854	21.0	0.0	1.1538025	1.1538025	1.1643783	1.1643783	1008	24192
32.82447648048401	24	35.198837	26.342863	89.00257	-0.9228458	21.0	0.0	1.6761351	1.6761351	1.6868795	1.6868795	1008	25200
34.73287057876587	25	33.77203	26.79924	78.95244	-0.87967896	21.0	0.0	1.608192	1.608192	1.6182376	1.6182376	1008	26208
36.566325187683105	26	42.663647	25.892685	98.90242	-0.7085646	21.0	0.0	2.0316021	2.0316021	2.04185	2.04185	1008	27216
38.30850577354431	27	45.564392	24.147541	98.7672	-0.64371663	21.0	0.0	2.169733	2.169733	2.1796794	2.1796794	1008	28224
39.980931758880615	28	56.124786	24.374443	98.99221	-0.69319904	21.0	0.0	2.6726089	2.6726089	2.6830056	2.6830056	1008	29232
41.812201499938965	29	54.428864	29.888927	108.740234	-0.81379855	21.0	0.0	2.5918508	2.5918508	2.6024435	2.6024435	1008	30240
43.61059832572937	30	53.626785	29.544075	108.73976	-0.9392955	21.0	0.0	2.553656	2.553656	2.563477	2.563477	1008	31248
45.43610882759094	31	64.77433	26.99078	108.82519	-0.8617633	21.0	0.0	3.084492	3.084492	3.094563	3.094563	1008	32256
47.31996130943298	32	62.082294	22.712185	108.58004	19.12281	21.0	0.0	2.9562998	2.9562998	2.9661565	2.9661565	1008	33264
49.24743628501892	33	64.51511	24.343283	108.46247	-0.8073195	21.0	0.0	3.0721476	3.0721476	3.0820374	3.0820374	1008	34272
51.17563509941101	34	65.58487	21.72331	108.7033	-0.79368615	21.0	0.0	3.123089	3.123089	3.132676	3.132676	1008	35280
53.094770669937134	35	71.80679	21.188093	118.44061	-0.69771767	21.0	0.0	3.4193711	3.4193711	3.4290357	3.4290357	1008	36288
55.1143684387207	36	71.163956	19.503233	108.57562	-0.74311143	21.0	0.0	3.3887596	3.3887596	3.398022	3.398022	1008	37296
57.144630432128906	37	71.113014	23.168015	118.6536	-0.89746994	21.0	0.0	3.3863342	3.3863342	3.3955886	3.3955886	1008	38304
59.23788642883301	38	75.06527	23.573153	118.560974	-0.9000058	21.0	0.0	3.5745363	3.5745363	3.5833619	3.5833619	1008	39312
61.275830030441284	39	75.10078	20.664906	118.69935	38.880817	21.0	0.0	3.5762277	3.5762277	3.5852273	3.5852273	1008	40320
63.525850772857666	40	78.37217	21.647833	118.38129	29.181938	21.0	0.0	3.732008	3.732008	3.7409315	3.7409315	1008	41328
65.80002331733704	41	77.0925	20.302435	108.81604	-0.9553225	21.0	0.0	3.671071	3.671071	3.679674	3.679674	1008	42336
68.1745822429657	42	73.79479	26.454803	118.565186	-0.908351	21.0	0.0	3.5140378	3.5140378	3.5225933	3.5225933	1008	43344
70.59406971931458	43	77.70517	23.849115	108.7362	-0.95621425	21.0	0.0	3.700246	3.700246	3.7086952	3.7086952	1008	44352
73.04154133796692	44	81.650566	20.292307	118.56421	29.168053	21.0	0.0	3.888122	3.888122	3.8964913	3.8964913	1008	45360
75.57205271720886	45	76.246635	21.784248	118.48929	28.826527	21.0	0.0	3.630792	3.630792	3.6392365	3.6392365	1008	46368
78.09665894508362	46	85.77761	18.80227	118.64935	8.974475	21.0	0.0	4.084648	4.084648	4.092889	4.092889	1008	47376
80.74896025657654	47	84.914055	23.626007	118.51375	19.060024	21.0	0.0	4.0435266	4.0435266	4.0516076	4.0516076	1008	48384
83.34785485267639	48	82.61041	20.23131	118.2156	39.037865	21.0	0.0	3.933829	3.933829	3.9419758	3.9419758	1008	49392
85.97919940948486	49	92.800545	13.113713	118.70986	58.698803	21.0	0.0	4.4190736	4.4190736	4.427013	4.427013	1008	50400
88.6469955444336	50	80.158485	22.593739	118.52339	18.84005	21.0	0.0	3.8170712	3.8170712	3.824997	3.824997	1008	51408
91.28763103485107	51	85.27178	24.757294	128.39693	-0.82777464	21.0	0.0	4.0605607	4.0605607	4.0686064	4.0686064	1008	52416
93.96212911605835	52	82.40026	24.42816	118.722336	29.08425	21.0	0.0	3.923822	3.923822	3.9317288	3.9317288	1008	53424
