Iteration	Time	TimestepsThisBatch	PoolSize	MaxEpReturn	LastEpReturn	Episodes	TimestepsSoFar
0	3.710270881652832	1000	2000	12.709145791607085	-1.2144722238663235	124	2000
1	7.078105211257935	1000	3000	12.709145791607085	1.2221895663809843	192	3000
2	10.43124508857727	1000	4000	12.709145791607085	2.6595818725385474	262	4000
3	13.782943964004517	1000	5000	12.709145791607085	2.1199580981890898	331	5000
4	17.155344247817993	1000	6000	12.709145791607085	3.456029291551386	398	6000
5	20.50068426132202	1000	7000	12.709145791607085	4.0051307257963344	465	7000
6	23.872088193893433	1000	8000	12.709145791607085	-1.0450538294273424	527	8000
7	27.19565224647522	1000	9000	12.709145791607085	5.026891660221737	589	9000
8	30.611417531967163	1000	10000	12.709145791607085	5.612277419029853	649	10000
9	33.97324848175049	1000	11000	17.0573749202551	5.092010736612428	708	11000
10	37.3950297832489	1000	12000	17.0573749202551	8.735323820864142	766	12000
11	40.86122226715088	1000	13000	17.0573749202551	8.049266450607682	826	13000
12	44.27051544189453	1000	14000	18.77433539213817	12.70962474560947	883	14000
13	47.62818098068237	1000	15000	18.77433539213817	7.597874906689685	943	15000
14	50.89295744895935	1000	16000	18.77433539213817	8.698935932893075	1002	16000
15	54.26836371421814	1000	17000	18.77433539213817	7.05365857103752	1062	17000
16	57.61631774902344	1000	18000	18.77433539213817	4.591127212595893	1124	18000
17	61.026679039001465	1000	19000	18.77433539213817	5.601023813644132	1185	19000
18	64.4800021648407	1000	20000	18.77433539213817	5.494358168311009	1245	20000
19	67.9120078086853	1000	21000	18.77433539213817	5.346037558122769	1303	21000
20	71.3036961555481	1000	22000	18.77433539213817	9.601616136843223	1364	22000
21	74.72231221199036	1000	23000	18.77433539213817	4.126442307807153	1420	23000
22	78.13398599624634	1000	24000	18.77433539213817	8.425523668379174	1477	24000
23	81.51485800743103	1000	25000	18.77433539213817	9.730869867984438	1535	25000
24	84.8745367527008	1000	26000	18.77433539213817	8.846057857741835	1591	26000
25	88.29736757278442	1000	27000	24.619992467560227	12.40492285990331	1646	27000
26	91.6986312866211	1000	28000	24.619992467560227	8.24902168601111	1701	28000
27	95.05649662017822	1000	29000	24.619992467560227	10.462154986688983	1755	29000
28	98.46056389808655	1000	30000	24.619992467560227	9.605743601244468	1812	30000
29	101.83736205101013	1000	31000	24.619992467560227	13.01565444935259	1867	31000
30	105.32095575332642	1000	32000	24.619992467560227	9.581137947515524	1922	32000
31	108.69881677627563	1000	33000	24.619992467560227	9.602467673136562	1975	33000
32	112.09928798675537	1000	34000	24.619992467560227	8.726961874681	2028	34000
33	115.52198600769043	1000	35000	24.619992467560227	10.454357497699675	2081	35000
34	118.92261958122253	1000	36000	24.619992467560227	4.816326892838697	2136	36000
35	122.3593897819519	1000	37000	24.619992467560227	11.086461532203252	2189	37000
36	125.88961124420166	1000	38000	24.619992467560227	7.939951931407268	2243	38000
37	129.32699871063232	1000	39000	24.619992467560227	9.64087851259683	2297	39000
38	132.7975573539734	1000	40000	24.619992467560227	12.006954950666113	2351	40000
39	136.1999261379242	1000	41000	24.619992467560227	8.50203654395882	2406	41000
40	139.59814190864563	1000	42000	24.619992467560227	8.019840998099244	2463	42000
41	143.00109887123108	1000	43000	24.619992467560227	6.64959411787131	2521	43000
42	146.4231514930725	1000	44000	24.619992467560227	12.024904373961906	2578	44000
43	149.84928011894226	1000	45000	24.619992467560227	4.754699396352225	2633	45000
