Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
17.31166672706604	0	-0.43710944	0.08427604	-0.28531256	-0.62254745	21.0	0.0	-0.020814737	-0.020814737	-0.02089457	-0.02089457	-0.69609034	0.030034289	6.864267e-05	1.8880322e-05	0.69609714	1008	1008
33.712615966796875	1	-0.4099656	0.08901294	-0.21931484	-0.60993063	21.0	0.0	-0.019522171	-0.019522171	-0.019472646	-0.019472646	-0.6926744	0.023662608	0.00017597328	0.00012698132	0.6926919	1008	2016
46.23918151855469	2	-0.42644417	0.08136362	-0.22411764	-0.60694873	21.0	0.0	-0.020306865	-0.020306865	-0.02029948	-0.02029948	-0.69142914	0.0213912	0.00010519297	4.8229693e-05	0.6914396	1008	3024
58.54603910446167	3	-0.42406663	0.090705715	-0.28351334	-0.64227456	21.0	0.0	-0.02019365	-0.02019365	-0.020059224	-0.020059224	-0.6971526	0.024177203	0.00031927548	0.0003419249	0.6971845	1008	4032
70.74911665916443	4	-0.42859635	0.077379845	-0.25662392	-0.62152076	21.0	0.0	-0.020409347	-0.020409347	-0.020418542	-0.020418542	-0.6914169	0.034492873	0.00023775626	0.00029967766	0.6914408	1008	5040
82.79780864715576	5	-0.42019925	0.08173684	-0.17347717	-0.57584095	21.0	0.0	-0.020009488	-0.020009488	-0.019926423	-0.019926423	-0.6951673	0.01728531	0.000114524846	3.920787e-05	0.69517875	1008	6048
94.99436378479004	6	-0.44794667	0.09806158	-0.24398458	-0.6880526	21.0	0.0	-0.021330796	-0.021330796	-0.02125207	-0.02125207	-0.6904349	0.021350816	0.00033627026	0.00030329954	0.69046843	1008	7056
106.37672328948975	7	-0.42331073	0.08882473	-0.23481059	-0.6273288	21.0	0.0	-0.020157654	-0.020157654	-0.020050805	-0.020050805	-0.69358575	0.023228493	0.0005220392	0.00061315333	0.69363797	1008	8064
117.68831968307495	8	-0.4404888	0.09119716	-0.25661084	-0.598227	21.0	0.0	-0.020975657	-0.020975657	-0.020980388	-0.020980388	-0.6962807	0.022687208	0.0003340264	0.00053520873	0.6963141	1008	9072
129.77326226234436	9	-0.42816648	0.10163543	-0.27912036	-0.69698006	21.0	0.0	-0.020388879	-0.020388879	-0.020148063	-0.020148063	-0.69251394	0.02346122	0.00029247938	0.00038742303	0.69254315	1008	10080
