Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
3.067328929901123	0	-0.41354847	0.07194539	-0.26351318	-0.61326927	21.0	0.0	-0.019692782	-0.019692782	-0.017100115057320803	-0.017100115057320803	1008	1008
4.4532787799835205	1	-0.4049015	0.0826013	-0.2936748	-0.65796274	21.0	0.0	-0.019281024	-0.019281024	-0.01754719661142908	-0.01754719661142908	1008	2016
5.55889630317688	2	-0.41991004	0.0704771	-0.29922268	-0.54199976	21.0	0.0	-0.019995715	-0.019995715	-0.01794258811800869	-0.01794258811800869	1008	3024
6.670332908630371	3	-0.43909565	0.088907294	-0.29659125	-0.6511958	21.0	0.0	-0.020909317	-0.020909317	-0.01938716801286361	-0.01938716801286361	1008	4032
7.771467685699463	4	-0.41352084	0.08540561	-0.262316	-0.63635874	21.0	0.0	-0.01969147	-0.01969147	-0.01801345063383886	-0.01801345063383886	1008	5040
8.890678644180298	5	-0.41215396	0.09411423	-0.26291564	-0.6116601	21.0	0.0	-0.019626379	-0.019626379	-0.01817218809155155	-0.01817218809155155	1008	6048
10.00576663017273	6	-0.40279186	0.07904472	-0.22811683	-0.57483435	21.0	0.0	-0.019180564	-0.019180564	-0.017690288668929997	-0.017690288668929997	1008	7056
11.129863500595093	7	-0.40987054	0.10309461	-0.16289282	-0.7424182	21.0	0.0	-0.019517647	-0.019517647	-0.018059019395768417	-0.018059019395768417	1008	8064
12.297680854797363	8	-0.42195985	0.107599646	-0.22296116	-0.7038707	21.0	0.0	-0.020093324	-0.020093324	-0.018335558955711852	-0.018335558955711852	1008	9072
13.722325801849365	9	-0.45136222	0.09652117	-0.25161675	-0.69798696	21.0	0.0	-0.021493439	-0.021493439	-0.019657697534444525	-0.019657697534444525	1008	10080
14.84359860420227	10	-0.45909348	0.10299153	-0.1784536	-0.677048	21.0	0.0	-0.021861594	-0.021861594	-0.019990463081028108	-0.019990463081028108	1008	11088
15.959669589996338	11	-0.03784613	2.8533332	19.511177	-0.7153042	21.0	0.0	-0.0018021966	-0.0018021966	-3.693468834606086e-05	-3.693468834606086e-05	1008	12096
17.11742377281189	12	0.32931668	5.6835237	39.287437	-0.7154227	21.0	0.0	0.015681753	0.015681753	0.017681116087456084	0.017681116087456084	1008	13104
18.287067651748657	13	0.9501923	7.0381	39.371994	-0.7340483	21.0	0.0	0.04524726	0.04524726	0.04710956794054982	0.04710956794054982	1008	14112
19.41543221473694	14	3.4329872	10.493127	39.194794	-0.7763158	21.0	0.0	0.16347559	0.16347559	0.16530965128485656	0.16530965128485656	1008	15120
20.589965343475342	15	4.0348506	11.665001	49.249134	-0.74921024	21.0	0.0	0.19213575	0.19213575	0.19406358978831598	0.19406358978831598	1008	16128
21.92709493637085	16	4.434281	11.845099	49.333096	-0.723727	21.0	0.0	0.2111562	0.2111562	0.21299278387634452	0.21299278387634452	1008	17136
23.27874183654785	17	4.8158736	11.298216	39.32752	-0.8056114	21.0	0.0	0.2293273	0.2293273	0.23108944942904672	0.23108944942904672	1008	18144
24.497262001037598	18	12.268811	18.82598	59.246437	-0.81604874	21.0	0.0	0.58422905	0.58422905	0.5858618549417051	0.5858618549417051	1008	19152
25.691712379455566	19	15.779683	23.377808	79.26345	-0.92513335	21.0	0.0	0.7514136	0.7514136	0.7528864247486791	0.7528864247486791	1008	20160
26.89128541946411	20	14.939529	22.460299	69.13725	-0.8275685	21.0	0.0	0.7114062	0.7114062	0.7128670400318695	0.7128670400318695	1008	21168
28.10400390625	21	16.757738	19.988916	59.31656	-0.8393316	21.0	0.0	0.79798764	0.79798764	0.799340288005023	0.799340288005023	1008	22176
29.241142749786377	22	18.434929	21.59394	68.92317	-1.2981918	21.0	0.0	0.87785375	0.87785375	0.8791602746116963	0.8791602746116963	1008	23184
30.404025077819824	23	23.61157	26.25643	89.09442	-0.8873318	21.0	0.0	1.1243603	1.1243603	1.125571388785276	1.125571388785276	1008	24192
31.570469856262207	24	35.62293	26.240126	89.010895	-0.91308755	21.0	0.0	1.69633	1.69633	1.697439530379098	1.697439530379098	1008	25200
32.7358181476593	25	31.904158	25.996702	78.9622	-1.0663979	21.0	0.0	1.5192457	1.5192457	1.5203102285006795	1.5203102285006795	1008	26208
33.87123155593872	26	42.67049	25.73187	98.91086	-0.69845146	21.0	0.0	2.031928	2.031928	2.032935040737697	2.032935040737697	1008	27216
34.992368936538696	27	47.0294	24.518776	98.77201	-0.59935474	21.0	0.0	2.2394953	2.2394953	2.240459503800498	2.240459503800498	1008	28224
36.16141319274902	28	56.130646	23.593185	98.99655	-0.69183	21.0	0.0	2.6728878	2.6728878	2.6737792145219745	2.6737792145219745	1008	29232
37.33324074745178	29	54.64162	29.676298	108.74377	-0.8143645	21.0	0.0	2.6019819	2.6019819	2.6029137445239017	2.6029137445239017	1008	30240
38.45413613319397	30	52.58724	29.793589	108.74319	-0.9427623	21.0	0.0	2.5041542	2.5041542	2.5050401343445206	2.5050401343445206	1008	31248
39.52813506126404	31	64.56728	27.228064	108.82793	-0.86603826	21.0	0.0	3.0746324	3.0746324	3.075452797840634	3.075452797840634	1008	32256
40.6914427280426	32	61.457233	23.19024	108.58388	19.120058	21.0	0.0	2.926535	2.926535	2.927356944444441	2.927356944444441	1008	33264
41.79105734825134	33	65.34726	24.811256	118.36684	-0.8127293	21.0	0.0	3.1117742	3.1117742	3.112569083628238	3.112569083628238	1008	34272
42.88483548164368	34	65.37479	21.35434	108.70279	-0.7982116	21.0	0.0	3.113085	3.113085	3.113840207023446	3.113840207023446	1008	35280
43.98875427246094	35	72.01232	21.307302	118.43899	-0.70444626	21.0	0.0	3.429158	3.429158	3.429881660527786	3.429881660527786	1008	36288
45.09864377975464	36	71.5763	19.767986	108.74117	-0.74970055	21.0	0.0	3.4083955	3.4083955	3.4090935366583124	3.4090935366583124	1008	37296
46.21311974525452	37	71.73175	23.235209	118.648094	-0.911	21.0	0.0	3.4157977	3.4157977	3.4164883980685135	3.4164883980685135	1008	38304
47.32527947425842	38	75.89092	23.332693	118.55411	-0.90907824	21.0	0.0	3.613854	3.613854	3.6144942248543823	3.6144942248543823	1008	39312
48.44893932342529	39	76.757904	19.66891	118.69101	39.048252	21.0	0.0	3.6551383	3.6551383	3.6557863932456076	3.6557863932456076	1008	40320
49.546451568603516	40	79.81962	20.596148	118.37185	29.16859	21.0	0.0	3.8009343	3.8009343	3.8015566458344585	3.8015566458344585	1008	41328
50.662309646606445	41	78.1222	19.794594	108.8053	-0.9765119	21.0	0.0	3.720105	3.720105	3.720710478767205	3.720710478767205	1008	42336
51.7971556186676	42	74.615425	26.285671	118.55453	-0.91937345	21.0	0.0	3.5531156	3.5531156	3.553747785481358	3.553747785481358	1008	43344
53.0066864490509	43	79.77447	22.7754	118.31845	9.023308	21.0	0.0	3.798784	3.798784	3.7993816360221593	3.7993816360221593	1008	44352
54.15851426124573	44	83.71898	19.987206	118.54897	38.770023	21.0	0.0	3.9866178	3.9866178	3.987199736747217	3.987199736747217	1008	45360
55.38831663131714	45	79.14695	20.346807	118.474915	28.80669	21.0	0.0	3.7689025	3.7689025	3.769487920795402	3.769487920795402	1008	46368
56.63513374328613	46	87.84385	18.572983	118.63131	8.949323	21.0	0.0	4.183041	4.183041	4.183586166910608	4.183586166910608	1008	47376
57.82092881202698	47	87.18696	21.839104	128.27193	29.038803	21.0	0.0	4.1517606	4.1517606	4.152292231901432	4.152292231901432	1008	48384
59.02073645591736	48	84.46572	20.038706	118.19531	39.018497	21.0	0.0	4.0221777	4.0221777	4.022716888949188	4.022716888949188	1008	49392
60.2375922203064	49	94.03106	13.273759	118.68973	58.67585	21.0	0.0	4.477669	4.477669	4.4781798855452175	4.4781798855452175	1008	50400
61.430256843566895	50	83.26227	20.875292	118.54347	28.82098	21.0	0.0	3.96487	3.96487	3.9653960000942075	3.9653960000942075	1008	51408
62.62066149711609	51	87.33295	24.946836	128.37762	-0.86317027	21.0	0.0	4.158712	4.158712	4.159238843899585	4.159238843899585	1008	52416
63.804458141326904	52	84.461266	23.313652	118.70288	29.058786	21.0	0.0	4.021965	4.021965	4.022492150373487	4.022492150373487	1008	53424
64.98874306678772	53	90.25834	16.604622	118.40005	48.829624	21.0	0.0	4.298016	4.298016	4.29850217413884	4.29850217413884	1008	54432
66.156818151474	54	87.5072	17.69439	118.47645	28.835794	21.0	0.0	4.16701	4.16701	4.1674922028808625	4.1674922028808625	1008	55440
67.31132102012634	55	86.97159	18.268011	118.52789	48.916855	21.0	0.0	4.141505	4.141505	4.141989634001409	4.141989634001409	1008	56448
68.49296402931213	56	90.04366	18.57085	118.20307	38.877876	21.0	0.0	4.287793	4.287793	4.28826878667819	4.28826878667819	1008	57456
69.66421175003052	57	92.97302	18.072987	118.64432	48.826756	21.0	0.0	4.4272866	4.4272866	4.427749080003222	4.427749080003222	1008	58464
70.82701992988586	58	92.50787	16.564789	118.5118	58.70705	21.0	0.0	4.4051366	4.4051366	4.405605073359569	4.405605073359569	1008	59472
72.00063991546631	59	91.65702	20.197756	128.44693	28.751905	21.0	0.0	4.36462	4.36462	4.36508764069548	4.36508764069548	1008	60480
73.15966320037842	60	95.61804	18.481115	128.45653	38.722347	21.0	0.0	4.5532403	4.5532403	4.553679151990463	4.553679151990463	1008	61488
74.32202577590942	61	93.75759	19.124332	128.32162	48.73311	21.0	0.0	4.464648	4.464648	4.465089774938734	4.465089774938734	1008	62496
75.47755646705627	62	93.343994	18.680325	118.483604	18.970572	21.0	0.0	4.444952	4.444952	4.445379506748432	4.445379506748432	1008	63504
76.64535093307495	63	98.881226	16.559196	138.15741	58.839405	21.0	0.0	4.7086296	4.7086296	4.709043837158804	4.709043837158804	1008	64512
77.81172966957092	64	93.08884	20.183355	128.38348	38.76936	21.0	0.0	4.4328017	4.4328017	4.433230344177132	4.433230344177132	1008	65520
78.96374487876892	65	92.924385	16.706451	118.44244	58.55439	21.0	0.0	4.4249706	4.4249706	4.425399886134811	4.425399886134811	1008	66528
