Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
4.540424585342407	0	-0.43710944	0.08427604	-0.28531256	-0.62254745	21.0	0.0	-0.020814737	-0.020814737	-0.023402045	-0.023402045	1008	1008
7.151975870132446	1	-0.40999997	0.089012235	-0.21929288	-0.6100496	21.0	0.0	-0.019523807	-0.019523807	-0.02101005	-0.02101005	1008	2016
9.544370651245117	2	-0.42636725	0.08129932	-0.22400215	-0.6063301	21.0	0.0	-0.0203032	-0.0203032	-0.02170796	-0.02170796	1008	3024
11.966304063796997	3	-0.42410508	0.09069138	-0.2835484	-0.6425493	21.0	0.0	-0.02019548	-0.02019548	-0.021191468	-0.021191468	1008	4032
14.207544088363647	4	-0.42889118	0.07743033	-0.25654808	-0.62157977	21.0	0.0	-0.02042339	-0.02042339	-0.0211158	-0.0211158	1008	5040
16.469783782958984	5	-0.42073512	0.081881106	-0.17423071	-0.5760818	21.0	0.0	-0.020035004	-0.020035004	-0.020117786	-0.020117786	1008	6048
18.315133333206177	6	-0.44865823	0.09844431	-0.2443988	-0.6897526	21.0	0.0	-0.021364678	-0.021364678	-0.020886665	-0.020886665	1008	7056
20.57793664932251	7	-0.4243759	0.08923473	-0.23500782	-0.6306625	21.0	0.0	-0.020208374	-0.020208374	-0.01892508	-0.01892508	1008	8064
23.255958557128906	8	-0.44165352	0.09170045	-0.2564849	-0.6000554	21.0	0.0	-0.021031119	-0.021031119	-0.01965958	-0.01965958	1008	9072
25.874945878982544	9	-0.42945752	0.10217062	-0.27942193	-0.69762194	21.0	0.0	-0.020450357	-0.020450357	-0.01913922	-0.01913922	1008	10080
28.812761783599854	10	-0.50024647	0.10806505	-0.2974984	-0.75741005	21.0	0.0	-0.023821259	-0.023821259	-0.019126946	-0.019126946	1008	11088
31.822428226470947	11	-0.47326073	0.12657094	-0.16401458	-0.8523816	21.0	0.0	-0.022536226	-0.022536226	-0.018875614	-0.018875614	1008	12096
34.6579167842865	12	-0.46580705	0.11204363	-0.23706478	-0.7540692	21.0	0.0	-0.022181287	-0.022181287	-0.018736685	-0.018736685	1008	13104
37.52164912223816	13	-0.5326147	0.112728305	-0.282858	-0.88447887	21.0	0.0	-0.025362603	-0.025362603	-0.019402863	-0.019402863	1008	14112
40.285736083984375	14	-0.534095	0.12084009	-0.27198297	-0.95677334	21.0	0.0	-0.025433091	-0.025433091	-0.01912027	-0.01912027	1008	15120
43.025031089782715	15	-0.5541224	0.15464386	-0.2917751	-0.9637875	21.0	0.0	-0.026386779	-0.026386779	-0.019934688	-0.019934688	1008	16128
45.591299057006836	16	-0.5566284	0.123672	-0.25792888	-0.9791426	21.0	0.0	-0.026506115	-0.026506115	-0.020291533	-0.020291533	1008	17136
