Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
241.4270622730255	21	4.417965	13.49508	58.95705	-1.052768	21.0	0.0	0.21037929	0.21037929	0.22868092	0.22868092	-0.585141	0.35055053	0.5431861	0.3116375	0.6394596	1008	22176
247.47794103622437	22	10.430513	17.545208	58.990566	-1.0219818	21.0	0.0	0.49669108	0.49669108	0.5221249	0.5221249	-0.6008377	0.45636865	0.7838479	0.39038026	0.6792225	1008	23184
253.45748782157898	23	17.224476	21.7909	69.18554	-1.0443741	21.0	0.0	0.8202131	0.8202131	0.85932285	0.85932285	-0.5290858	0.45147777	1.1252388	0.51230246	0.64160967	1008	24192
259.49448323249817	24	24.275595	25.555208	98.9665	-1.0156212	21.0	0.0	1.1559807	1.1559807	1.1932534	1.1932534	-0.48057684	0.42110667	1.2496246	0.49959162	0.6055393	1008	25200
265.6442623138428	25	33.590893	28.68702	98.58858	-1.1311351	21.0	0.0	1.5995662	1.5995662	1.6475471	1.6475471	-0.4518745	0.39671063	1.6591089	0.524504	0.6177854	1008	26208
271.59035778045654	26	46.253162	30.985434	98.67813	-1.001874	21.0	0.0	2.2025318	2.2025318	2.258172	2.258172	-0.4391117	0.52705723	1.5851722	0.577682	0.59762895	1008	27216
277.5776779651642	27	58.231934	27.997335	128.34941	-0.73016536	21.0	0.0	2.772949	2.772949	2.832681	2.832681	-0.3601957	0.48229823	1.8518995	0.5814179	0.5453856	1008	28224
283.4349274635315	28	57.20808	24.677074	98.998146	-1.0028428	21.0	0.0	2.7241943	2.7241943	2.7744958	2.7744958	-0.47454387	0.54736745	1.8092875	0.50137323	0.65547264	1008	29232
289.28722500801086	29	68.74995	23.270964	118.55713	8.939042	21.0	0.0	3.273807	3.273807	3.3402874	3.3402874	-0.40315	0.4497243	1.8427527	0.56042844	0.5874253	1008	30240
295.0780653953552	30	73.53914	18.848446	128.58313	38.73625	21.0	0.0	3.501864	3.501864	3.5626166	3.5626166	-0.41629028	0.56613487	1.8576522	0.5815592	0.6020555	1008	31248
300.9938864707947	31	83.833015	19.515806	118.508064	38.940216	21.0	0.0	3.9920485	3.9920485	4.057287	4.057287	-0.3782393	0.47342837	1.9173944	0.5621473	0.5699787	1008	32256
307.04333448410034	32	87.12506	17.547712	118.333244	48.884	21.0	0.0	4.148813	4.148813	4.204976	4.204976	-0.43152982	0.49107447	1.8685019	0.52246326	0.61837995	1008	33264
313.28457951545715	33	86.0682	17.350187	128.10944	38.904877	21.0	0.0	4.0984855	4.0984855	4.151883	4.151883	-0.40288246	0.46952084	1.8136163	0.45733094	0.5842441	1008	34272
319.2888102531433	34	87.25796	16.756168	118.29525	48.945625	21.0	0.0	4.155141	4.155141	4.2056932	4.2056932	-0.35713002	0.3599506	1.9195838	0.5130653	0.54908836	1008	35280
325.33086943626404	35	96.53045	16.86931	138.11253	48.87125	21.0	0.0	4.596688	4.596688	4.6550612	4.6550612	-0.4787977	0.5289397	1.8353014	0.54174197	0.6623278	1008	36288
330.7632975578308	36	97.33955	18.371376	138.00423	38.90786	21.0	0.0	4.6352167	4.6352167	4.687526	4.687526	-0.43054038	0.47583133	1.8929172	0.4843629	0.61983216	1008	37296
336.9244306087494	37	97.11914	15.732824	127.91193	39.031353	21.0	0.0	4.624721	4.624721	4.680204	4.680204	-0.40944383	0.4969117	1.8441573	0.54818255	0.59385955	1008	38304
342.67681336402893	38	102.66018	15.422822	138.27084	68.51423	21.0	0.0	4.88858	4.88858	4.944623	4.944623	-0.4218569	0.47367233	1.8666463	0.50356233	0.6085216	1008	39312
348.3230035305023	39	99.83013	14.322151	118.48722	58.63128	21.0	0.0	4.753815	4.753815	4.8040867	4.8040867	-0.40667176	0.47396234	1.7593126	0.49977976	0.582603	1008	40320
354.47593331336975	40	101.43966	17.118269	138.12741	48.445175	21.0	0.0	4.83046	4.83046	4.883045	4.883045	-0.463852	0.5585091	1.8211696	0.5147609	0.6459689	1008	41328
360.39767837524414	41	100.92736	20.973637	137.9694	28.84116	21.0	0.0	4.8060646	4.8060646	4.8496113	4.8496113	-0.49745134	0.48677444	1.7919257	0.50498885	0.6766439	1008	42336
366.7884430885315	42	101.1766	17.61443	128.1074	38.89349	21.0	0.0	4.817933	4.817933	4.8638897	4.8638897	-0.40043184	0.4819239	1.7792194	0.49776262	0.57835376	1008	43344
372.7795760631561	43	104.26356	13.761532	128.08913	78.41068	21.0	0.0	4.9649315	4.9649315	5.014173	5.014173	-0.42387986	0.4705063	1.6308464	0.4144318	0.5869645	1008	44352
378.9256660938263	44	103.65165	14.811816	128.20616	68.66861	21.0	0.0	4.9357924	4.9357924	4.981684	4.981684	-0.46470737	0.45750976	1.8842683	0.5255895	0.6531342	1008	45360
384.70343828201294	45	102.26721	15.867105	128.2246	68.67299	21.0	0.0	4.8698673	4.8698673	4.91128	4.91128	-0.42790654	0.41680673	1.7637974	0.55082303	0.6042863	1008	46368
390.5456759929657	46	103.80503	14.727176	128.05666	58.209263	21.0	0.0	4.9430966	4.9430966	4.990593	4.990593	-0.45852554	0.55278534	1.8058534	0.5314935	0.6391109	1008	47376
395.6541175842285	47	107.09196	16.32776	138.04286	58.3629	21.0	0.0	5.099617	5.099617	5.144555	5.144555	-0.4039621	0.39861816	1.7346578	0.505131	0.57742786	1008	48384
400.10789489746094	48	108.575294	13.841602	128.29523	78.34954	21.0	0.0	5.170252	5.170252	5.214959	5.214959	-0.44700965	0.5015752	1.7642183	0.4928326	0.62343156	1008	49392
404.6003420352936	49	106.68316	14.844106	137.82199	58.27497	21.0	0.0	5.08015	5.08015	5.1239953	5.1239953	-0.48310113	0.48721272	1.7286222	0.51509607	0.6559633	1008	50400
409.0160641670227	50	106.62101	13.061072	137.90858	68.64039	21.0	0.0	5.0771904	5.0771904	5.1178102	5.1178102	-0.48599494	0.49807203	1.7566986	0.51206446	0.6616648	1008	51408
413.464307308197	51	103.77701	14.785577	137.49141	68.64979	21.0	0.0	4.9417624	4.9417624	4.9857545	4.9857545	-0.45202273	0.47911748	1.8520522	0.47862962	0.63722795	1008	52416
417.9978017807007	52	103.99268	13.065266	128.00104	68.4891	21.0	0.0	4.952032	4.952032	4.9937787	4.9937787	-0.4716339	0.43643895	1.6611565	0.33886483	0.63774955	1008	53424
422.51559042930603	53	110.80237	11.006531	138.12334	88.390785	21.0	0.0	5.2763033	5.2763033	5.3176174	5.3176174	-0.54200155	0.46966544	1.6591735	0.4403765	0.7079189	1008	54432
427.03507566452026	54	110.55145	14.757974	137.61598	58.513813	21.0	0.0	5.2643547	5.2643547	5.3057113	5.3057113	-0.46471682	0.45582014	1.7578048	0.48299322	0.64049727	1008	55440
431.4908826351166	55	110.92457	12.949141	137.88495	78.4002	21.0	0.0	5.282123	5.282123	5.322505	5.322505	-0.46704936	0.49544463	1.6655517	0.4049953	0.6336045	1008	56448
436.0001585483551	56	107.87741	13.150154	137.16893	78.18211	21.0	0.0	5.137019	5.137019	5.1748095	5.1748095	-0.48074168	0.55873066	1.5768625	0.40253448	0.6384279	1008	57456
440.56403636932373	57	109.641846	13.089859	128.08844	87.9441	21.0	0.0	5.2210402	5.2210402	5.2580314	5.2580314	-0.5120908	0.4274422	1.6834736	0.35514843	0.6804382	1008	58464
445.1038236618042	58	115.06312	10.676767	137.62381	98.03447	21.0	0.0	5.479196	5.479196	5.5212502	5.5212502	-0.48079225	0.49159676	1.7852774	0.41533813	0.65932	1008	59472
449.6235795021057	59	110.89687	13.867532	137.73833	68.60769	21.0	0.0	5.2808037	5.2808037	5.3167987	5.3167987	-0.40176716	0.39370862	1.6888839	0.4322783	0.5706556	1008	60480
454.0899748802185	60	111.895386	14.535279	137.12909	58.582184	21.0	0.0	5.328352	5.328352	5.366801	5.366801	-0.47248513	0.45484078	1.734483	0.34985942	0.6459334	1008	61488
458.5527710914612	61	112.54718	12.604812	138.14226	78.19905	21.0	0.0	5.3593893	5.3593893	5.3960996	5.3960996	-0.51207095	0.48443586	1.7141882	0.33071843	0.6834898	1008	62496
463.0790367126465	62	111.48649	14.624742	128.23723	68.16368	21.0	0.0	5.3088803	5.3088803	5.3452253	5.3452253	-0.44843674	0.4264819	1.819763	0.37458205	0.630413	1008	63504
467.5795407295227	63	112.94681	12.474349	137.8754	87.74416	21.0	0.0	5.3784194	5.3784194	5.415098	5.415098	-0.5467746	0.4878013	1.8072499	0.3927127	0.7274996	1008	64512
472.08079719543457	64	113.970215	12.520043	137.74579	97.805786	21.0	0.0	5.427153	5.427153	5.4652576	5.4652576	-0.45556614	0.47248068	1.7869031	0.41643578	0.6342564	1008	65520
476.6942284107208	65	112.95022	11.575511	137.75323	88.04755	21.0	0.0	5.3785815	5.3785815	5.418293	5.418293	-0.56467795	0.42339316	1.8526299	0.42352575	0.7499409	1008	66528
481.19916439056396	66	113.73972	14.830286	137.75626	78.317184	21.0	0.0	5.4161773	5.4161773	5.4519315	5.4519315	-0.43047172	0.40552986	1.6593792	0.40420228	0.5964097	1008	67536
485.71608304977417	67	114.79431	12.80539	137.97992	87.89448	21.0	0.0	5.466396	5.466396	5.5061965	5.5061965	-0.53424144	0.48044592	1.7531161	0.39689294	0.70955306	1008	68544
490.27795147895813	68	113.55491	14.697165	137.81082	68.132286	21.0	0.0	5.407377	5.407377	5.4465327	5.4465327	-0.47892752	0.4251579	1.7300045	0.3417661	0.65192795	1008	69552
494.8046100139618	69	112.255615	16.856926	147.16074	58.167137	21.0	0.0	5.345506	5.345506	5.381215	5.381215	-0.4507529	0.3879565	1.6993822	0.35144988	0.6206911	1008	70560
499.2516167163849	70	111.43939	12.212032	137.69214	78.26881	21.0	0.0	5.306638	5.306638	5.3410387	5.3410387	-0.48952046	0.4342903	1.7280772	0.31590655	0.6623282	1008	71568
503.6481821537018	71	117.78812	17.48651	147.93472	48.480526	21.0	0.0	5.6089582	5.6089582	5.64358	5.64358	-0.49568784	0.4426951	1.7680069	0.33729687	0.6724886	1008	72576
508.11570596694946	72	114.923676	14.247837	138.02391	78.01464	21.0	0.0	5.472556	5.472556	5.506051	5.506051	-0.58002865	0.46188304	1.6991851	0.2563246	0.7499472	1008	73584
512.6721243858337	73	116.94651	11.87369	147.33228	78.46425	21.0	0.0	5.568881	5.568881	5.6056595	5.6056595	-0.5248159	0.42853275	1.6095561	0.3337703	0.6857715	1008	74592
517.1402869224548	74	115.69187	10.675311	137.55095	87.78251	21.0	0.0	5.5091367	5.5091367	5.5470257	5.5470257	-0.4885128	0.47298887	1.7128913	0.386724	0.6598019	1008	75600
521.6442148685455	75	115.91037	11.342841	137.87279	87.7936	21.0	0.0	5.5195417	5.5195417	5.554085	5.554085	-0.5307931	0.5350294	1.7364742	0.41193733	0.70444053	1008	76608
526.1890223026276	76	116.35162	13.542635	137.95584	88.029564	21.0	0.0	5.5405536	5.5405536	5.577862	5.577862	-0.5134779	0.4667213	1.7239296	0.3736052	0.6858709	1008	77616
530.6846356391907	77	116.350365	11.923343	137.49332	88.03959	21.0	0.0	5.5404935	5.5404935	5.5754614	5.5754614	-0.46920153	0.4092504	1.6895685	0.3323206	0.63815844	1008	78624
535.3056135177612	78	116.31699	13.530651	137.57965	78.252625	21.0	0.0	5.5389047	5.5389047	5.577023	5.577023	-0.42729688	0.42408818	1.7629037	0.435702	0.60358727	1008	79632
540.08482837677	79	119.59912	10.577964	147.01027	88.05423	21.0	0.0	5.695196	5.695196	5.731512	5.731512	-0.44427967	0.3862353	1.7398131	0.35727456	0.618261	1008	80640
545.1743383407593	80	115.28125	13.606433	137.84619	88.145905	21.0	0.0	5.489584	5.489584	5.5224843	5.5224843	-0.45174128	0.39471918	1.7981026	0.4555152	0.63155156	1008	81648
550.2547109127045	81	116.0957	13.6818905	137.66066	78.40995	21.0	0.0	5.5283675	5.5283675	5.5620737	5.5620737	-0.51706904	0.42618614	1.6592839	0.2768864	0.68299747	1008	82656
554.905620098114	82	117.72894	11.608608	137.60963	88.28285	21.0	0.0	5.60614	5.60614	5.642622	5.642622	-0.45633963	0.4234169	1.7992098	0.42756462	0.6362606	1008	83664
559.5031819343567	83	119.29406	11.584329	137.49281	88.19382	21.0	0.0	5.6806693	5.6806693	5.715027	5.715027	-0.5179065	0.42701474	1.6650604	0.3298125	0.68441254	1008	84672
563.9881768226624	84	118.03297	11.009818	137.63371	78.11471	21.0	0.0	5.620617	5.620617	5.6553955	5.6553955	-0.46256447	0.4138242	1.7532903	0.45547453	0.63789344	1008	85680
568.6724421977997	85	118.90504	11.683395	137.56891	78.27446	21.0	0.0	5.6621447	5.6621447	5.6964617	5.6964617	-0.481444	0.38871935	1.8240151	0.49171656	0.66384554	1008	86688
573.2761750221252	86	118.91224	13.315922	147.53279	78.2384	21.0	0.0	5.662488	5.662488	5.701179	5.701179	-0.53207153	0.4411541	1.6586956	0.2921049	0.69794106	1008	87696
577.8495798110962	87	116.3715	11.810621	137.33504	78.02516	21.0	0.0	5.5415	5.5415	5.5780263	5.5780263	-0.49992168	0.3948693	1.725719	0.3937238	0.6724936	1008	88704
582.3997032642365	88	116.003174	12.657573	137.5177	87.6994	21.0	0.0	5.5239606	5.5239606	5.5599194	5.5599194	-0.4701806	0.40507212	1.7490032	0.33341408	0.645081	1008	89712
587.0084064006805	89	118.04795	10.82036	137.23627	78.67711	21.0	0.0	5.621331	5.621331	5.6548166	5.6548166	-0.43702906	0.38836935	1.7224756	0.31243435	0.60927665	1008	90720
591.7050619125366	90	120.45701	12.44405	137.73712	87.87364	21.0	0.0	5.736048	5.736048	5.771431	5.771431	-0.49415022	0.41950697	1.7070006	0.39656383	0.6648503	1008	91728
596.2823526859283	91	121.08291	10.126338	137.58728	97.67312	21.0	0.0	5.7658525	5.7658525	5.801967	5.801967	-0.47140533	0.4210949	1.6539547	0.36425495	0.6368008	1008	92736
600.9527494907379	92	124.74158	10.352114	147.23643	98.00088	21.0	0.0	5.940075	5.940075	5.9763618	5.9763618	-0.43726736	0.40959755	1.6778169	0.4043364	0.605049	1008	93744
605.4247512817383	93	122.8431	10.389176	147.1502	98.31558	21.0	0.0	5.8496714	5.8496714	5.883078	5.883078	-0.46701777	0.40521464	1.8112521	0.4956292	0.648143	1008	94752
610.0226752758026	94	122.70319	12.20236	147.08702	78.17323	21.0	0.0	5.843009	5.843009	5.881185	5.881185	-0.49930584	0.459218	1.7436904	0.41631958	0.6736749	1008	95760
614.7209806442261	95	125.929955	8.478244	146.98796	107.42744	21.0	0.0	5.9966645	5.9966645	6.031928	6.031928	-0.44071275	0.38549128	1.7976091	0.47511607	0.6204737	1008	96768
619.3645815849304	96	122.64146	8.295722	137.52296	107.478424	21.0	0.0	5.8400693	5.8400693	5.8731904	5.8731904	-0.4942997	0.4410478	1.6996791	0.41646668	0.66426766	1008	97776
624.0825181007385	97	124.122925	9.698877	137.70834	97.48515	21.0	0.0	5.9106154	5.9106154	5.9432487	5.9432487	-0.4368003	0.38140544	1.6916779	0.44338602	0.6059681	1008	98784
628.9046492576599	98	119.97522	10.510702	137.59076	87.98958	21.0	0.0	5.7131057	5.7131057	5.747458	5.747458	-0.4565219	0.38862798	1.7834828	0.47578272	0.63487023	1008	99792
633.8788404464722	99	122.85361	7.7923784	137.29509	107.595436	21.0	0.0	5.8501716	5.8501716	5.8861165	5.8861165	-0.53730094	0.42101422	1.6800718	0.45796055	0.7053082	1008	100800
