Iteration	Time	TimestepsThisBatch	PoolSize	MaxEpReturn	LastEpReturn	Episodes	TimestepsSoFar
0	4.559990167617798	1000	2000	12.709145791607085	2.147042458737269	109	2000
1	8.728912591934204	1000	3000	12.709145791607085	-3.203795853162591	161	3000
2	12.887578964233398	1000	4000	12.709145791607085	0.07842493827047292	213	4000
3	16.970032691955566	1000	5000	12.709145791607085	0.8867106279911239	264	5000
4	21.07354187965393	1000	6000	12.709145791607085	-2.284955751523376	316	6000
5	25.22782325744629	1000	7000	12.709145791607085	-0.12842710123950418	368	7000
6	29.34331440925598	1000	8000	12.709145791607085	1.1697933204006405	422	8000
7	33.435253858566284	1000	9000	13.786719801208527	-11.005029203917365	477	9000
8	37.551098346710205	1000	10000	13.786719801208527	-3.0048224617130472	536	10000
9	41.65766167640686	1000	11000	13.786719801208527	-4.92612062728149	604	11000
10	45.832578897476196	1000	12000	13.786719801208527	-0.9870032207021728	669	12000
11	49.926411390304565	1000	13000	15.744491090907829	-0.8654338025866308	727	13000
12	54.099886894226074	1000	14000	15.744491090907829	-2.408428745884157	791	14000
13	58.131853103637695	1000	15000	15.744491090907829	-1.113135568155849	851	15000
14	62.28462767601013	1000	16000	15.744491090907829	-2.898150980482751	914	16000
15	66.46536993980408	1000	17000	15.744491090907829	-9.156659077183576	974	17000
16	70.59877133369446	1000	18000	15.744491090907829	-4.4447726338359645	1029	18000
17	74.75053000450134	1000	19000	16.508384577529796	-2.4708112081061704	1091	19000
18	78.93527126312256	1000	20000	16.508384577529796	-2.786406519486627	1151	20000
19	83.16715240478516	1000	21000	16.508384577529796	-0.3006557841232278	1211	21000
20	87.41300201416016	1000	22000	16.508384577529796	0.14420877920783814	1271	22000
21	91.61159539222717	1000	23000	16.508384577529796	0.550202443277521	1331	23000
22	95.81278157234192	1000	24000	16.508384577529796	-8.70420834227698	1393	24000
23	100.08305788040161	1000	25000	22.331569477313316	-3.394846335855255	1450	25000
24	104.44712543487549	1000	26000	22.331569477313316	-3.659843901632121	1512	26000
25	108.67332482337952	1000	27000	22.331569477313316	-2.074586818928947	1571	27000
26	112.90514755249023	1000	28000	22.331569477313316	-2.2488177415318207	1630	28000
27	117.29223728179932	1000	29000	22.331569477313316	-2.1713431583208154	1692	29000
28	121.45689749717712	1000	30000	22.331569477313316	-3.3683601857672336	1753	30000
29	125.59555459022522	1000	31000	22.331569477313316	15.108282918100299	1813	31000
30	129.67032122612	1000	32000	22.331569477313316	0.8364640168452748	1877	32000
31	133.84092259407043	1000	33000	22.331569477313316	-3.814904255256988	1939	33000
32	137.97133326530457	1000	34000	22.331569477313316	-4.326466604098096	1997	34000
33	142.1134958267212	1000	35000	22.331569477313316	-3.8657616202908684	2055	35000
34	146.36004781723022	1000	36000	22.331569477313316	-4.72392987337953	2116	36000
35	150.5527322292328	1000	37000	22.331569477313316	3.1750365441985196	2175	37000
36	154.73553609848022	1000	38000	22.331569477313316	0.9956759430118836	2234	38000
37	159.0133514404297	1000	39000	22.331569477313316	-2.1443232158184404	2289	39000
38	163.2447440624237	1000	40000	22.331569477313316	-0.1118305025025621	2348	40000
39	167.4552662372589	1000	41000	22.331569477313316	0.5261077035611379	2407	41000
40	171.70667910575867	1000	42000	22.331569477313316	-11.935767097950157	2465	42000
41	175.88740468025208	1000	43000	22.331569477313316	0.014813545980723486	2524	43000
42	180.06259298324585	1000	44000	22.331569477313316	3.5551206365591503	2580	44000
43	184.07652616500854	1000	45000	22.331569477313316	1.1498537586507158	2638	45000
44	188.2627396583557	1000	46000	22.331569477313316	-7.2636022479360705	2694	46000
45	192.4717857837677	1000	47000	22.331569477313316	0.9713066868469471	2757	47000
46	196.72559070587158	1000	48000	22.331569477313316	3.898970671756252	2816	48000
47	200.93125581741333	1000	49000	22.331569477313316	1.0144320278253873	2877	49000
48	205.21940207481384	1000	50000	22.331569477313316	0.6008239398463044	2937	50000
49	209.50837564468384	1000	51000	22.331569477313316	-3.066161676488991	2999	51000
50	213.6845531463623	1000	52000	22.331569477313316	-2.7103657414088955	3060	52000
51	217.7627055644989	1000	53000	22.331569477313316	-3.87708160795446	3120	53000
52	221.95463132858276	1000	54000	22.331569477313316	-0.4962226154661036	3180	54000
53	226.19581270217896	1000	55000	22.331569477313316	-3.08104682732519	3239	55000
54	230.36967492103577	1000	56000	22.331569477313316	-3.680052709797746	3302	56000
55	234.57344698905945	1000	57000	22.331569477313316	0.48573009558749636	3362	57000
