Iteration	Time	TimestepsThisBatch	PoolSize	MaxEpReturn	LastEpReturn	Episodes	TimestepsSoFar
0	6.230388641357422	1000	2000	97.69153507856436	97.69153507856436	2	2000
1	11.897492408752441	1000	3000	105.39182451215017	-21.399128785618828	4	3000
2	17.5899019241333	1000	4000	105.39182451215017	-2.148783399612876	6	4000
3	23.43665909767151	1000	5000	120.94821140463172	120.94821140463172	7	5000
4	29.21307921409607	1000	6000	150.2177824046667	9.427159852521424	9	6000
5	34.99022698402405	1000	7000	150.2177824046667	113.43596782498662	10	7000
6	40.67141056060791	1000	8000	150.2177824046667	131.80537999813095	11	8000
7	46.457963943481445	1000	9000	150.2177824046667	116.30013328453356	12	9000
8	52.25836944580078	1000	10000	150.2177824046667	27.166373445118335	13	10000
9	57.985549211502075	1000	11000	166.81351120451606	166.81351120451606	14	11000
10	63.74293112754822	1000	12000	166.81351120451606	86.40340297135114	15	12000
11	69.60334873199463	1000	13000	166.81351120451606	7.038416518068689	16	13000
12	75.3127076625824	1000	14000	166.81351120451606	35.03982639985331	17	14000
13	81.14577674865723	1000	15000	166.81351120451606	143.33056093761826	18	15000
14	87.02900910377502	1000	16000	166.81351120451606	53.30741815284856	19	16000
15	92.77493000030518	1000	17000	166.81351120451606	-2.420615606156935	21	17000
16	98.42475605010986	1000	18000	166.81351120451606	103.33723541025684	22	18000
17	104.23684024810791	1000	19000	166.81351120451606	-155.8809372764678	23	19000
18	109.97533583641052	1000	20000	166.81351120451606	97.03322863849772	24	20000
19	115.85401582717896	1000	21000	166.81351120451606	36.26156197097585	25	21000
20	121.6863100528717	1000	22000	166.81351120451606	-3.7583017417695723	27	22000
21	127.73868250846863	1000	23000	166.81351120451606	110.77017215436669	28	23000
22	133.67193794250488	1000	24000	166.81351120451606	8.05678898704933	29	24000
23	139.78265690803528	1000	25000	166.81351120451606	3.771255505362924	33	25000
24	145.57563304901123	1000	26000	166.81351120451606	83.369296124627	34	26000
25	151.45937371253967	1000	27000	166.81351120451606	50.5074792853615	35	27000
26	157.42907333374023	1000	28000	166.81351120451606	42.44681967728391	37	28000
27	163.36541891098022	1000	29000	166.81351120451606	16.630471179203592	38	29000
28	169.25671315193176	1000	30000	166.81351120451606	120.98138008335373	39	30000
29	175.2822868824005	1000	31000	166.81351120451606	123.15971245585956	40	31000
30	181.04981589317322	1000	32000	166.81351120451606	14.902321283861207	41	32000
31	186.95480823516846	1000	33000	166.81351120451606	137.99824311669673	42	33000
32	192.92561864852905	1000	34000	166.81351120451606	107.81486001232255	43	34000
33	198.83948683738708	1000	35000	171.2743338882166	3.9501439266677987	45	35000
34	204.81246876716614	1000	36000	171.2743338882166	79.27342404672393	46	36000
35	210.72776460647583	1000	37000	171.2743338882166	118.47671638263873	47	37000
36	216.5756733417511	1000	38000	171.2743338882166	74.2401599444361	48	38000
37	222.3315236568451	1000	39000	171.2743338882166	34.810605045947845	50	39000
38	228.11755967140198	1000	40000	171.2743338882166	108.61387610931853	51	40000
39	234.0900638103485	1000	41000	171.2743338882166	86.14357424943016	52	41000
40	240.06974935531616	1000	42000	171.2743338882166	0.041218130302018374	53	42000
41	245.7911500930786	1000	43000	171.2743338882166	137.1939818779343	55	43000
42	251.80687260627747	1000	44000	171.2743338882166	-0.14468366678775268	57	44000
43	257.72016763687134	1000	45000	171.2743338882166	93.00488300940928	58	45000
44	263.5285952091217	1000	46000	171.2743338882166	-35.039446384707105	59	46000
45	269.77423334121704	1000	47000	171.2743338882166	162.1266707372678	60	47000
46	275.62663435935974	1000	48000	171.2743338882166	71.76568695751781	61	48000
47	282.3827917575836	1000	49000	171.2743338882166	139.46207363348827	62	49000
48	290.21896290779114	1000	50000	171.2743338882166	73.20319176915649	63	50000
49	298.09053468704224	1000	51000	171.2743338882166	141.99265438455765	64	51000
50	305.7959704399109	1000	52000	171.2743338882166	125.86644722415525	65	52000
51	313.5495219230652	1000	53000	171.2743338882166	114.46642106639757	66	53000
52	321.3872137069702	1000	54000	171.2743338882166	91.37650735117478	67	54000
53	329.14585304260254	1000	55000	171.2743338882166	64.90963505016259	68	55000
54	336.5834593772888	1000	56000	171.2743338882166	-202.01373021556645	69	56000
55	344.4658463001251	1000	57000	171.2743338882166	36.585401343085636	70	57000
56	352.1973762512207	1000	58000	171.2743338882166	123.88057064764288	71	58000
57	360.06328296661377	1000	59000	171.2743338882166	131.87378098309415	72	59000
58	368.05492424964905	1000	60000	171.2743338882166	105.38334694886272	73	60000
59	376.1598331928253	1000	61000	171.2743338882166	151.17007737582475	74	61000
60	383.90256452560425	1000	62000	171.2743338882166	163.12471056979413	75	62000
