Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
107.27277445793152	0	-13.58167	7.373449	11.28505	-92.41371	17.470896391152504	5.275751457907186	-0.77738833	-0.77738833	-0.77741176	-0.77741176	-0.6900857	0.03099762	0.00068370486	0.0004258509	0.69015414	30015	30015
252.8700966835022	1	-5.7204337	4.1216288	10.184758	-25.581104	18.332315210751375	3.8475230253072623	-0.31204098	-0.31204098	-0.31094742	-0.31094742	-0.34425986	0.40079162	1.0511277	0.35154378	0.44937265	30010	60025
375.043199300766	2	-4.104208	5.8928094	25.102919	-40.565052	24.97088186356073	12.231950635954178	-0.16435975	-0.16435975	-0.16256061	-0.16256061	-0.3482198	0.43651327	1.1076882	0.39049357	0.45898864	30015	90040
443.78979682922363	3	-2.7765276	7.21048	22.112556	-42.64073	27.082129963898918	13.590966625027226	-0.1025225	-0.1025225	-0.10066164	-0.10066164	-0.32431206	0.5605249	1.1025779	0.36071765	0.43456984	30007	120047
557.2127332687378	4	-0.5367381	5.50866	20.18037	-43.803955	23.333592534992224	9.866838470433368	-0.023002803	-0.023002803	-0.022068352	-0.022068352	-0.5186989	0.7071298	0.98744273	0.4078847	0.6174432	30007	150054
680.0216789245605	5	1.3762164	5.080876	19.127169	-18.116781	23.852941176470587	10.07088525519226	0.05769588	0.05769588	0.058553737	0.058553737	-0.44855732	0.44767642	0.8518331	0.3623245	0.53374064	30007	180061
805.5411779880524	6	4.8701634	7.4396667	40.23745	-18.486092	32.04472843450479	16.49707501120084	0.15198018	0.15198018	0.1530549	0.1530549	-0.50957906	0.5543841	0.90976256	0.41548038	0.6005553	30090	210151
894.1114699840546	7	4.743824	9.571082	30.236742	-20.382378	39.57575757575758	16.922492221985333	0.119866915	0.119866915	0.12060402	0.12060402	-0.500777	0.53820014	0.9551137	0.44116813	0.5962883	30038	240189
1002.9575128555298	8	5.2034216	8.072688	35.008884	-11.07851	35.515976331360946	13.111765091325069	0.14650932	0.14650932	0.1471627	0.1471627	-0.5332124	0.43940613	0.8918292	0.54091036	0.62239534	30011	270200
1123.6137664318085	9	6.7770977	7.281472	32.291893	-11.211903	32.66376496191513	11.038714312882066	0.2074806	0.2074806	0.20804277	0.20804277	-0.50533444	0.45680916	0.7854171	0.5126442	0.58387613	30018	300218
