Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
4.524749517440796	0	-0.41354847	0.07194539	-0.26351318	-0.61326927	21.0	0.0	-0.019692782	-0.019692782	-0.019692782	-0.019692782	1008	1008
7.123579025268555	1	-0.40486082	0.08259073	-0.29349	-0.65772486	21.0	0.0	-0.019279089	-0.019279089	-0.019279089	-0.019279089	1008	2016
9.225335836410522	2	-0.41987714	0.07043251	-0.29867113	-0.54220724	21.0	0.0	-0.019994149	-0.019994149	-0.019994149	-0.019994149	1008	3024
11.445745706558228	3	-0.43913484	0.088915	-0.29706073	-0.65194917	21.0	0.0	-0.020911181	-0.020911181	-0.020911181	-0.020911181	1008	4032
13.507609367370605	4	-0.41349268	0.08503202	-0.26278067	-0.63476455	21.0	0.0	-0.019690128	-0.019690128	-0.019690128	-0.019690128	1008	5040
15.725799322128296	5	-0.41214505	0.093914755	-0.26199198	-0.6088233	21.0	0.0	-0.019625954	-0.019625954	-0.019625954	-0.019625954	1008	6048
17.452457427978516	6	-0.4031345	0.07917143	-0.2287066	-0.57738334	21.0	0.0	-0.019196881	-0.019196881	-0.019196881	-0.019196881	1008	7056
18.98991632461548	7	-0.41000548	0.102993265	-0.15999609	-0.7394961	21.0	0.0	-0.019524071	-0.019524071	-0.019524071	-0.019524071	1008	8064
20.753210306167603	8	-0.42081538	0.10737898	-0.21837832	-0.69705075	21.0	0.0	-0.020038828	-0.020038828	-0.020038828	-0.020038828	1008	9072
22.960289001464844	9	-0.44928813	0.096041724	-0.2537197	-0.69048595	21.0	0.0	-0.021394672	-0.021394672	-0.021394672	-0.021394672	1008	10080
25.152470588684082	10	-0.4578065	0.102457635	-0.1747962	-0.6744184	21.0	0.0	-0.02180031	-0.02180031	-0.02180031	-0.02180031	1008	11088
27.45599055290222	11	-0.4531312	0.10078692	-0.2792879	-0.70586145	21.0	0.0	-0.021577677	-0.021577677	-0.021577677	-0.021577677	1008	12096
29.514851093292236	12	0.12238773	4.257435	29.30151	-0.7246855	21.0	0.0	0.0058279927	0.0058279927	0.0058279927	0.0058279927	1008	13104
31.50558376312256	13	0.32594153	3.96498	19.383202	-0.6937594	21.0	0.0	0.015521024	0.015521024	0.015521024	0.015521024	1008	14112
33.56130576133728	14	1.7684478	6.778545	29.195995	-0.78014755	21.0	0.0	0.08421179	0.08421179	0.08421179	0.08421179	1008	15120
35.777185916900635	15	1.5353817	6.4004292	29.342731	-0.7577175	21.0	0.0	0.073113404	0.073113404	0.073113404	0.073113404	1008	16128
38.064972162246704	16	2.570925	11.529607	69.15845	-0.9392736	21.0	0.0	0.12242499	0.12242499	0.12242499	0.12242499	1008	17136
40.10437893867493	17	6.2911553	13.64189	49.16991	-0.7898805	21.0	0.0	0.29957885	0.29957885	0.29957885	0.29957885	1008	18144
42.35486698150635	18	10.412036	17.377731	59.264057	-0.8882454	21.0	0.0	0.49581122	0.49581122	0.49581122	0.49581122	1008	19152
44.4403133392334	19	15.594078	22.765272	69.289505	-0.8878696	21.0	0.0	0.74257517	0.74257517	0.74257517	0.74257517	1008	20160
46.298823595047	20	13.296669	21.881393	69.16566	-0.7977141	21.0	0.0	0.6331747	0.6331747	0.6331747	0.6331747	1008	21168
48.18145513534546	21	13.867508	18.651695	59.342396	-0.8649196	21.0	0.0	0.66035753	0.66035753	0.66035753	0.66035753	1008	22176
50.08381128311157	22	15.335144	20.504272	68.96277	-1.2679713	21.0	0.0	0.73024493	0.73024493	0.73024493	0.73024493	1008	23184
52.315648317337036	23	19.470213	24.095776	89.130356	-0.86366075	21.0	0.0	0.927153	0.927153	0.927153	0.927153	1008	24192
54.35719299316406	24	31.067732	25.707537	89.048874	-0.89266413	21.0	0.0	1.4794158	1.4794158	1.4794158	1.4794158	1008	25200
56.734724283218384	25	27.554436	26.214521	78.94129	-0.84491104	21.0	0.0	1.312116	1.312116	1.312116	1.312116	1008	26208
