Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
103.70269083976746	0	-16.893253	7.8958945	0.21387619	-51.54397	20.231287929871883	5.825379184510396	-0.83500624	-0.83500624	-0.83500093	-0.83500093	-0.69595987	0.041889936	0.0014024492	0.00088220334	0.6961001	30003	30003
247.98057961463928	1	-5.6853423	4.0808377	9.024785	-29.408062	17.916417910447763	5.537082507153248	-0.31732583	-0.31732583	-0.31732866	-0.31732866	-0.6916752	0.025780184	0.00073002593	0.00037118327	0.69174814	30010	60013
368.48919796943665	2	-1.6636362	7.796804	25.537037	-33.843567	33.02090209020902	14.914888820811516	-0.050381303	-0.050381303	-0.04757465	-0.04757465	-0.22649367	0.6545146	1.4302177	0.43553525	0.36951548	30016	90029
437.9993667602539	3	-2.7814527	4.6928043	13.104903	-23.813107	23.90597609561753	4.884882377301016	-0.11634968	-0.11634968	-0.11430862	-0.11430862	-0.20003936	0.3630159	1.322551	0.4055219	0.33229446	30002	120031
549.9131653308868	4	-1.9487271	3.9886286	14.648199	-18.77476	22.498500749625187	4.100818746778193	-0.08661587	-0.08661587	-0.0855164	-0.0855164	-0.41321522	0.5139029	1.0912232	0.3412479	0.5223375	30013	150044
673.1766941547394	5	1.0945547	6.2638555	24.351395	-21.182318	27.5032080659945	7.767398717323931	0.039797347	0.039797347	0.04158783	0.04158783	-0.35246223	0.62616205	1.3257422	0.41447368	0.48503643	30006	180050
792.3738305568695	6	2.3905747	7.1765366	30.565483	-22.156237	26.433098591549296	10.998035815870992	0.09043868	0.09043868	0.091704495	0.091704495	-0.40455776	0.47851872	1.1825957	0.43269935	0.5228174	30028	210078
854.4917049407959	7	3.592762	7.0901785	31.888353	-17.341965	25.211764705882352	11.582971973675669	0.1425034	0.1425034	0.143273	0.143273	-0.5148809	0.48866603	0.959373	0.4687423	0.61081815	30002	240080
971.5173778533936	8	6.7859125	8.842229	41.430767	-20.096672	31.856687898089174	16.176168313347357	0.21301375	0.21301375	0.21365611	0.21365611	-0.47439867	0.38989654	0.85338926	0.57808006	0.55973756	30009	270089
1103.1783466339111	9	8.475827	8.96325	41.80342	-12.42192	36.265379975874545	15.201406845777186	0.23371677	0.23371677	0.23435655	0.23435655	-0.5506605	0.49640277	0.75044864	0.3753056	0.62570536	30064	300153
1214.9001173973083	10	7.5088706	8.116992	44.44091	-12.727898	33.69360269360269	12.679567837901745	0.22285746	0.22285746	0.22349954	0.22349954	-0.47930643	0.39450252	0.8866556	0.45008627	0.567972	30021	330174
1299.9310517311096	11	10.08707	8.369871	44.07964	-11.343761	33.36333333333334	12.790803553942792	0.30234	0.30234	0.30312547	0.30312547	-0.55516493	0.41536763	0.7702889	0.35754305	0.63219386	30027	360201
1407.1763677597046	12	13.497908	9.388965	47.165253	-13.960994	34.64705882352941	15.752409603120986	0.38958302	0.38958302	0.39009374	0.39009374	-0.55022687	0.5056679	0.86172354	0.516797	0.63639927	30039	390240
1516.051991701126	13	15.860796	10.353514	53.01304	-9.147125	36.72827417380661	19.005625555984153	0.43184158	0.43184158	0.4327093	0.4327093	-0.43001664	0.42717826	0.9783194	0.3637097	0.5278486	30007	420247
