Iteration	Time	TimestepsThisBatch	PoolSize	MaxEpReturn	LastEpReturn	Episodes	TimestepsSoFar
0	4.655362367630005	1000	2000	12.709145791607085	-0.11503133195947202	108	2000
1	8.780096292495728	1000	3000	12.709145791607085	7.922495617675305	162	3000
2	13.022441625595093	1000	4000	12.709145791607085	5.627039458934451	220	4000
3	17.258705377578735	1000	5000	12.709145791607085	0.6428363976941911	273	5000
4	21.408864736557007	1000	6000	12.709145791607085	0.8527246810030196	328	6000
5	25.653309106826782	1000	7000	12.709145791607085	2.8393995302278197	383	7000
6	29.794605255126953	1000	8000	17.796867819337056	3.2585659110947733	437	8000
7	33.94182062149048	1000	9000	17.796867819337056	1.9312761469511317	490	9000
8	38.11019563674927	1000	10000	17.796867819337056	-1.1948504001426046	547	10000
9	42.26686072349548	1000	11000	17.796867819337056	10.6624648883022	603	11000
10	46.419299364089966	1000	12000	17.796867819337056	6.68048541561584	656	12000
11	50.62374019622803	1000	13000	17.796867819337056	0.46962791679107063	712	13000
12	54.87509536743164	1000	14000	17.796867819337056	0.13640373145317408	767	14000
13	59.0299232006073	1000	15000	17.796867819337056	4.540826488574384	822	15000
14	63.272252321243286	1000	16000	17.796867819337056	-5.8123025840861375	875	16000
15	67.39933371543884	1000	17000	17.796867819337056	1.807089612988057	926	17000
16	71.63175559043884	1000	18000	17.796867819337056	4.869595824915448	982	18000
17	75.81108856201172	1000	19000	17.796867819337056	2.0837850413401613	1036	19000
18	79.95610308647156	1000	20000	17.796867819337056	3.5040637179175977	1089	20000
19	84.17053818702698	1000	21000	17.796867819337056	-4.244962671128452	1144	21000
20	88.30666708946228	1000	22000	17.796867819337056	3.6679814341652666	1199	22000
21	92.54544401168823	1000	23000	17.796867819337056	0.6742988644473371	1251	23000
22	96.74372220039368	1000	24000	17.796867819337056	0.6853105850037537	1308	24000
23	100.92587327957153	1000	25000	17.796867819337056	2.517214881294058	1362	25000
24	105.16767859458923	1000	26000	17.796867819337056	-5.675025363232999	1417	26000
25	109.41803073883057	1000	27000	17.796867819337056	3.22155732250103	1473	27000
26	113.66166543960571	1000	28000	17.796867819337056	3.3829842054197794	1528	28000
27	117.89274644851685	1000	29000	21.977614534857278	21.977614534857278	1583	29000
28	121.99513053894043	1000	30000	21.977614534857278	3.985116049031785	1637	30000
29	126.17510056495667	1000	31000	21.977614534857278	-4.334639266296289	1692	31000
30	130.3496127128601	1000	32000	21.977614534857278	3.0109845302722538	1743	32000
31	134.72104787826538	1000	33000	21.977614534857278	-4.341095088289876	1799	33000
32	138.99792098999023	1000	34000	21.977614534857278	-1.5872940315646706	1855	34000
33	143.15835285186768	1000	35000	21.977614534857278	-0.7652984111438859	1910	35000
34	147.34146857261658	1000	36000	21.977614534857278	-8.742626795235264	1966	36000
35	151.56380081176758	1000	37000	21.977614534857278	7.445819746042253	2019	37000
36	155.74610805511475	1000	38000	21.977614534857278	3.182539780854131	2073	38000
37	159.93092107772827	1000	39000	21.977614534857278	14.488792592530078	2129	39000
38	164.21403813362122	1000	40000	21.977614534857278	1.881293534953147	2182	40000
39	168.58468437194824	1000	41000	21.977614534857278	2.4012805594626117	2235	41000
40	172.84315657615662	1000	42000	21.977614534857278	-1.4640164501703115	2292	42000
41	177.19501900672913	1000	43000	21.977614534857278	-1.1987997650343463	2347	43000
42	181.3899269104004	1000	44000	21.977614534857278	-0.35753939449641603	2402	44000
43	185.6485559940338	1000	45000	21.977614534857278	3.786749249021522	2458	45000
44	189.98185276985168	1000	46000	21.977614534857278	-0.7568784757138929	2515	46000
45	194.17434310913086	1000	47000	21.977614534857278	2.4101141441031366	2571	47000
46	198.4059510231018	1000	48000	21.977614534857278	2.67215988516691	2626	48000
47	202.5898780822754	1000	49000	21.977614534857278	0.8386548189722813	2685	49000
48	206.79009127616882	1000	50000	21.977614534857278	-0.24289953383122365	2741	50000
49	210.9714298248291	1000	51000	21.977614534857278	3.848907129587313	2796	51000
50	215.1581153869629	1000	52000	21.977614534857278	0.2159030091977907	2849	52000
51	219.38480806350708	1000	53000	21.977614534857278	-1.9733227426084334	2900	53000
52	223.6020336151123	1000	54000	21.977614534857278	2.120797625684645	2954	54000
53	227.7964870929718	1000	55000	21.977614534857278	1.2904272301238964	3006	55000
54	231.97146701812744	1000	56000	21.977614534857278	0.62840026509366	3059	56000
55	236.22412610054016	1000	57000	21.977614534857278	0.4682537869390213	3114	57000
56	240.47375655174255	1000	58000	21.977614534857278	-0.534099435593816	3170	58000
57	244.76597046852112	1000	59000	21.977614534857278	-8.66262942128087	3224	59000
58	249.00478982925415	1000	60000	21.977614534857278	-1.9966324410066594	3276	60000
59	253.21348333358765	1000	61000	21.977614534857278	3.9539973240083786	3326	61000
60	257.4496159553528	1000	62000	21.977614534857278	-2.6971476172504487	3381	62000
61	261.66556429862976	1000	63000	21.977614534857278	1.7628171128773826	3434	63000
62	265.8107635974884	1000	64000	21.977614534857278	-2.9753868028405144	3489	64000
63	270.05676198005676	1000	65000	21.977614534857278	0.6688127232177066	3546	65000
64	274.30525302886963	1000	66000	21.977614534857278	0.3827636396264995	3599	66000
65	278.4937207698822	1000	67000	21.977614534857278	-3.6657125049445316	3653	67000
66	282.73079109191895	1000	68000	21.977614534857278	0.24603266341437102	3702	68000
67	287.05189037323	1000	69000	21.977614534857278	-1.46287293562782	3759	69000
68	291.2476387023926	1000	70000	21.977614534857278	4.717088046741265	3816	70000
69	295.4646005630493	1000	71000	21.977614534857278	-3.5557232703693447	3871	71000
70	299.6335561275482	1000	72000	21.977614534857278	1.0136246668393136	3926	72000
71	303.8302936553955	1000	73000	21.977614534857278	9.017086335952627	3979	73000
72	307.97611570358276	1000	74000	21.977614534857278	-1.4650298482156354	4035	74000
73	312.18927788734436	1000	75000	21.977614534857278	3.2149986203963645	4090	75000
74	316.3795886039734	1000	76000	23.630857909024055	3.8306316693138793	4142	76000
75	320.64574933052063	1000	77000	23.630857909024055	4.483118373063917	4197	77000
76	324.8777685165405	1000	78000	23.630857909024055	5.944646852996083	4251	78000
77	329.0106556415558	1000	79000	23.630857909024055	4.166653204237809	4305	79000
78	333.17488145828247	1000	80000	23.630857909024055	4.176811234327034	4359	80000
79	337.36180901527405	1000	81000	23.630857909024055	1.308268826323911	4412	81000
80	341.5777630805969	1000	82000	23.630857909024055	1.645173364048241	4469	82000
81	345.7736518383026	1000	83000	23.630857909024055	-8.43042266970151	4523	83000
82	350.0099251270294	1000	84000	23.630857909024055	-9.795989281299992	4577	84000
83	354.2016294002533	1000	85000	23.630857909024055	-2.6023216678964673	4633	85000
84	358.2944083213806	1000	86000	23.630857909024055	1.5251521763610065	4684	86000
85	362.57139801979065	1000	87000	23.630857909024055	-1.2041795612167334	4739	87000
86	366.7742052078247	1000	88000	23.630857909024055	5.519096059216826	4795	88000
87	371.032249212265	1000	89000	23.630857909024055	-7.35857700220804	4848	89000
88	375.2465224266052	1000	90000	23.630857909024055	-3.5134660254596386	4906	90000
89	379.47332239151	1000	91000	23.630857909024055	1.3506196208254542	4959	91000
90	383.70272731781006	1000	92000	23.630857909024055	-1.1155792386460233	5012	92000
91	387.92947816848755	1000	93000	23.630857909024055	0.09344343769480523	5067	93000
92	392.1889314651489	1000	94000	23.630857909024055	0.7143318310525502	5121	94000
93	396.4566135406494	1000	95000	23.630857909024055	1.771787663742725	5172	95000
94	400.7443869113922	1000	96000	23.630857909024055	1.8543533440664755	5226	96000
95	404.9986720085144	1000	97000	23.630857909024055	2.407820037727651	5281	97000
96	409.25685954093933	1000	98000	23.630857909024055	-6.011614679606282	5336	98000
