Iteration	Time	TimestepsThisBatch	PoolSize	MaxEpReturn	LastEpReturn	Episodes	TimestepsSoFar
75	454.32292556762695	1000	77000	20.40612991713133	2.584647614642744	4244	77000
76	460.59228920936584	1000	78000	20.40612991713133	-0.13149210575211312	4298	78000
77	466.7668311595917	1000	79000	20.40612991713133	-0.39418374298984427	4354	79000
78	472.87226605415344	1000	80000	20.40612991713133	2.7981685809587367	4407	80000
79	479.02963876724243	1000	81000	21.16023410682683	-2.82860280101886	4462	81000
80	485.2214980125427	1000	82000	21.16023410682683	-2.251888101795339	4515	82000
81	491.3374271392822	1000	83000	21.16023410682683	-0.7890452873180049	4571	83000
82	497.41595244407654	1000	84000	21.16023410682683	-0.625952431291808	4627	84000
83	503.54559111595154	1000	85000	21.16023410682683	-1.807038895064034	4683	85000
84	509.67898654937744	1000	86000	21.16023410682683	-6.42340790964081	4738	86000
85	515.7682237625122	1000	87000	21.16023410682683	2.2561190995824285	4794	87000
86	521.8469612598419	1000	88000	21.16023410682683	-5.710828102457162	4847	88000
87	527.9296188354492	1000	89000	21.16023410682683	1.243352472130209	4904	89000
88	534.0718641281128	1000	90000	21.16023410682683	0.8174984579265581	4961	90000
89	540.217958688736	1000	91000	21.16023410682683	-2.839117827035079	5017	91000
90	546.3375918865204	1000	92000	21.16023410682683	1.909403910256514	5071	92000
91	552.5724914073944	1000	93000	21.16023410682683	-3.6446901392831936	5128	93000
92	558.6808574199677	1000	94000	21.16023410682683	6.13511897527933	5181	94000
93	564.7779822349548	1000	95000	21.16023410682683	2.0382385089877064	5238	95000
94	570.8461716175079	1000	96000	21.16023410682683	-6.067224021611036	5294	96000
95	576.885959148407	1000	97000	21.16023410682683	9.474693550518714	5347	97000
96	582.9028601646423	1000	98000	21.16023410682683	11.387603808740094	5400	98000
97	588.5086288452148	1000	99000	21.16023410682683	3.3988802583466162	5450	99000
98	594.0127346515656	1000	100000	21.16023410682683	-11.148677586417762	5503	100000
99	599.8793847560883	1000	101000	21.16023410682683	4.004565483737679	5560	101000
100	605.5558013916016	1000	102000	21.16023410682683	-3.1244702792624603	5614	102000
101	611.1245515346527	1000	103000	21.16023410682683	1.406624339996779	5669	103000
102	616.6775476932526	1000	104000	21.16023410682683	1.8648084742497297	5721	104000
103	622.1454062461853	1000	105000	21.16023410682683	2.460453405456792	5776	105000
104	627.6262800693512	1000	106000	21.16023410682683	2.8209738809906417	5832	106000
105	633.2110648155212	1000	107000	21.16023410682683	1.437663346169574	5886	107000
106	638.6889877319336	1000	108000	21.16023410682683	1.1287310820960559	5938	108000
107	644.3241720199585	1000	109000	21.16023410682683	-8.511701174678457	5995	109000
108	650.4511458873749	1000	110000	21.16023410682683	1.1085866053967033	6047	110000
109	656.656357049942	1000	111000	21.16023410682683	4.688972977647792	6103	111000
110	662.863587141037	1000	112000	21.16023410682683	0.4544999953242952	6157	112000
111	669.1325297355652	1000	113000	21.16023410682683	-1.6722192228087809	6209	113000
112	675.3363604545593	1000	114000	21.16023410682683	1.0462834184436365	6265	114000
113	681.4994840621948	1000	115000	21.16023410682683	2.4503234236821303	6319	115000
114	687.7241408824921	1000	116000	21.16023410682683	5.274724078527651	6372	116000
115	693.8707590103149	1000	117000	21.16023410682683	-0.6962997811846439	6429	117000
116	699.6886026859283	1000	118000	21.16023410682683	1.1918773270590455	6486	118000
117	705.3800866603851	1000	119000	21.16023410682683	4.514391468904796	6542	119000
118	710.871908903122	1000	120000	21.16023410682683	-1.9896579318461594	6599	120000
119	716.4374856948853	1000	121000	21.16023410682683	3.73560785187874	6654	121000
120	722.1634826660156	1000	122000	21.16023410682683	-6.856858212166117	6708	122000
121	727.7523374557495	1000	123000	21.16023410682683	4.3646525439413395	6763	123000
122	733.4682576656342	1000	124000	21.16023410682683	5.908896931611526	6820	124000
123	739.046493768692	1000	125000	21.16023410682683	3.6998261858141634	6877	125000
124	744.6328067779541	1000	126000	21.16023410682683	4.017603971705829	6934	126000
125	750.0873274803162	1000	127000	21.16023410682683	-0.9138663317571623	6986	127000
126	755.5826811790466	1000	128000	21.16023410682683	1.888420353470428	7038	128000
127	761.0856714248657	1000	129000	21.16023410682683	2.598999200235994	7092	129000
128	766.73432970047	1000	130000	21.16023410682683	-3.1913577840998193	7148	130000
129	772.3945684432983	1000	131000	21.16023410682683	1.9577479162660887	7200	131000
130	778.0364773273468	1000	132000	21.16023410682683	1.1094500129795046	7251	132000
131	783.648588180542	1000	133000	21.16023410682683	2.9176621459715553	7303	133000
132	789.2229022979736	1000	134000	21.16023410682683	-0.9337866524074341	7356	134000
133	794.7450489997864	1000	135000	21.16023410682683	-2.3399327421720955	7411	135000
134	800.2865579128265	1000	136000	21.16023410682683	1.902951050801494	7464	136000
135	805.9344055652618	1000	137000	21.16023410682683	2.767450133489911	7523	137000
136	811.4151644706726	1000	138000	21.16023410682683	1.7968384895153577	7579	138000
137	817.1158034801483	1000	139000	21.16023410682683	5.0898612852863145	7635	139000
138	822.7776052951813	1000	140000	21.16023410682683	-3.1690507464081747	7692	140000
139	828.2350673675537	1000	141000	21.16023410682683	-7.666110053568263	7747	141000
140	833.8252370357513	1000	142000	21.16023410682683	4.947906631616932	7799	142000
141	839.4289276599884	1000	143000	21.16023410682683	1.7741106497152943	7853	143000
142	845.1185104846954	1000	144000	21.16023410682683	-3.213275633309968	7909	144000
143	850.5683026313782	1000	145000	21.16023410682683	2.3873671169931177	7963	145000
144	856.1917231082916	1000	146000	21.16023410682683	3.3959535351474197	8016	146000
145	861.7015950679779	1000	147000	21.16023410682683	0.8185733711696224	8070	147000
146	867.2806520462036	1000	148000	21.16023410682683	1.165748236718355	8123	148000
147	872.8557612895966	1000	149000	21.16023410682683	-4.847793180169537	8178	149000
148	878.4668185710907	1000	150000	21.16023410682683	-1.1981738608039443	8236	150000
149	884.2112936973572	1000	151000	21.16023410682683	-1.5386471493111458	8290	151000
150	890.0766348838806	1000	152000	21.16023410682683	-3.915019588723953	8345	152000
151	895.7998180389404	1000	153000	21.16023410682683	2.4232952372738503	8398	153000
152	901.4846987724304	1000	154000	21.16023410682683	8.56266768242931	8455	154000
153	907.3187537193298	1000	155000	21.16023410682683	-5.99169364849222	8510	155000
154	913.1475827693939	1000	156000	21.16023410682683	-4.45050401204644	8563	156000
155	918.8525187969208	1000	157000	21.16023410682683	-0.3156501932870017	8621	157000
156	924.4278562068939	1000	158000	21.16023410682683	-2.286081738880603	8677	158000
157	929.9751086235046	1000	159000	21.16023410682683	3.3297178283726683	8732	159000
158	935.448703289032	1000	160000	21.16023410682683	2.561790008013486	8786	160000
159	940.9636342525482	1000	161000	21.16023410682683	-0.7851090990487134	8841	161000
160	946.4730322360992	1000	162000	21.16023410682683	1.944819238747005	8899	162000
161	952.0560305118561	1000	163000	21.16023410682683	4.528962733909428	8954	163000
162	957.6048092842102	1000	164000	21.16023410682683	-0.03266882261523252	9008	164000
163	963.2270455360413	1000	165000	21.16023410682683	-10.16175533696223	9063	165000
164	968.7251365184784	1000	166000	21.16023410682683	-2.859462287045609	9120	166000
165	974.4021408557892	1000	167000	21.16023410682683	-1.3616926059286922	9175	167000
166	980.0398654937744	1000	168000	21.16023410682683	-6.8047092085063925	9231	168000
167	985.6695649623871	1000	169000	21.16023410682683	2.377053008832445	9284	169000
168	991.305670261383	1000	170000	21.16023410682683	4.546302697260398	9341	170000
169	996.9491989612579	1000	171000	21.16023410682683	-2.7810681724527972	9396	171000
170	1002.6514813899994	1000	172000	21.16023410682683	5.426989111810689	9446	172000
171	1008.2644655704498	1000	173000	21.16023410682683	-0.5106877449899916	9503	173000
172	1013.8340759277344	1000	174000	21.16023410682683	0.5532440898896311	9559	174000
173	1019.3248150348663	1000	175000	21.16023410682683	2.1515632495051253	9616	175000
174	1024.899465560913	1000	176000	21.16023410682683	4.912310629955026	9668	176000
175	1030.428270816803	1000	177000	21.16023410682683	-3.289067419746425	9726	177000
176	1035.9871881008148	1000	178000	21.16023410682683	-5.769153079291573	9782	178000
177	1041.478900194168	1000	179000	21.16023410682683	14.093066713488952	9834	179000
178	1047.0427746772766	1000	180000	21.16023410682683	-1.4655548409238688	9889	180000
179	1052.594428062439	1000	181000	21.16023410682683	-3.8365593865906713	9943	181000
180	1058.2241175174713	1000	182000	21.16023410682683	-11.541004864146817	9998	182000
181	1063.869017124176	1000	183000	21.16023410682683	0.33293763072433613	10055	183000
182	1069.3794174194336	1000	184000	21.16023410682683	-0.9733851132186828	10112	184000
183	1074.928822517395	1000	185000	21.16023410682683	-0.9777645525871776	10170	185000
184	1080.535346031189	1000	186000	21.16023410682683	-4.212612804926177	10224	186000
185	1086.1347279548645	1000	187000	21.16023410682683	3.325187601079233	10280	187000
186	1091.7117137908936	1000	188000	21.16023410682683	-5.850612742346129	10335	188000
187	1097.2955811023712	1000	189000	21.16023410682683	-0.8132158010048447	10390	189000
188	1102.8856105804443	1000	190000	21.16023410682683	1.8154587204771815	10446	190000
189	1108.8990807533264	1000	191000	21.16023410682683	-9.495092588785337	10499	191000
190	1114.5313436985016	1000	192000	21.16023410682683	4.956832656751794	10550	192000
191	1120.4787485599518	1000	193000	21.16023410682683	-4.046960026744636	10603	193000
192	1126.1012523174286	1000	194000	21.16023410682683	-0.6259736109408554	10657	194000
193	1131.6310410499573	1000	195000	21.16023410682683	6.104253007244553	10711	195000
194	1137.043133020401	1000	196000	21.16023410682683	0.9368142788385738	10764	196000
195	1142.4223268032074	1000	197000	21.16023410682683	-0.036241013259859844	10819	197000
196	1147.8447794914246	1000	198000	21.16023410682683	-2.055036010517506	10873	198000
197	1153.3351578712463	1000	199000	21.16023410682683	-4.3898878120671725	10927	199000
198	1158.8364214897156	1000	200000	21.16023410682683	-3.117488591300207	10981	200000
199	1164.6157302856445	1000	201000	21.16023410682683	-9.872631991247179	11039	201000
200	1170.1164598464966	1000	202000	21.16023410682683	5.7636510240976335	11096	202000
201	1175.59357380867	1000	203000	21.16023410682683	-1.3674971693952107	11153	203000
202	1181.1206903457642	1000	204000	21.16023410682683	1.109328837490466	11209	204000
203	1186.5921630859375	1000	205000	21.16023410682683	2.428302684531081	11262	205000
204	1192.0310461521149	1000	206000	21.16023410682683	-1.888115954399109	11319	206000
205	1197.483329296112	1000	207000	21.16023410682683	2.599385076737964	11374	207000
206	1202.8654787540436	1000	208000	21.16023410682683	4.458133967072353	11428	208000
207	1208.3015928268433	1000	209000	21.16023410682683	1.2994688213337207	11483	209000
208	1213.7784712314606	1000	210000	23.70075983065908	-5.724814069700369	11535	210000
209	1219.2383420467377	1000	211000	23.70075983065908	0.7487522904761135	11591	211000
210	1224.6773233413696	1000	212000	23.70075983065908	-1.3137681093023277	11648	212000
211	1230.0714745521545	1000	213000	23.70075983065908	2.9746244388297782	11705	213000
212	1235.5841822624207	1000	214000	23.70075983065908	-4.4797617518954205	11757	214000
213	1241.0300810337067	1000	215000	23.70075983065908	1.1025029270735107	11813	215000
214	1246.51890873909	1000	216000	23.70075983065908	1.787491353275254	11867	216000
215	1252.0131940841675	1000	217000	23.70075983065908	1.3021814281761188	11923	217000
216	1257.4857642650604	1000	218000	23.70075983065908	4.8443988084851295	11978	218000
217	1262.933027267456	1000	219000	23.70075983065908	1.2747174969743353	12035	219000
218	1268.3124232292175	1000	220000	23.70075983065908	1.7607527749045404	12089	220000
219	1273.7356956005096	1000	221000	23.70075983065908	3.3807500622016953	12142	221000
220	1279.1660754680634	1000	222000	23.70075983065908	3.4859406159637714	12196	222000
221	1284.5882711410522	1000	223000	23.70075983065908	0.04177398819010669	12250	223000
222	1290.0978960990906	1000	224000	23.70075983065908	-1.2087236576553555	12308	224000
223	1295.529369354248	1000	225000	23.70075983065908	0.48643470383540244	12361	225000
224	1301.0302059650421	1000	226000	23.70075983065908	1.7842553789698283	12416	226000
225	1306.3991119861603	1000	227000	23.70075983065908	-0.16415422399586554	12470	227000
226	1311.8086333274841	1000	228000	23.70075983065908	1.4443141689174803	12526	228000
227	1317.2604219913483	1000	229000	23.70075983065908	-0.449636843366898	12580	229000
228	1322.7853422164917	1000	230000	23.70075983065908	5.6056954243307695	12635	230000
229	1328.2663979530334	1000	231000	23.70075983065908	12.89440337674314	12692	231000
230	1333.78830575943	1000	232000	23.70075983065908	-3.7888752322804065	12746	232000
231	1339.159004688263	1000	233000	23.70075983065908	3.8318554907367797	12797	233000
232	1344.6003835201263	1000	234000	23.70075983065908	3.6160470411487036	12848	234000
233	1350.076548576355	1000	235000	23.70075983065908	-2.8619289517810103	12902	235000
234	1355.5374310016632	1000	236000	23.70075983065908	-2.4738937854461254	12958	236000
235	1360.9264514446259	1000	237000	23.70075983065908	-7.1735052229836604	13013	237000
236	1366.4123785495758	1000	238000	23.70075983065908	0.5002585185880892	13068	238000
237	1371.9369611740112	1000	239000	23.70075983065908	0.42872790590627075	13126	239000
238	1377.4262299537659	1000	240000	23.70075983065908	4.625128299467905	13180	240000
239	1382.804878950119	1000	241000	23.70075983065908	0.7789456191196218	13235	241000
240	1388.231201171875	1000	242000	23.70075983065908	8.111125456762966	13289	242000
241	1393.6786830425262	1000	243000	23.70075983065908	-0.8366083711167442	13345	243000
242	1399.1759946346283	1000	244000	23.70075983065908	-1.710292579361703	13397	244000
243	1404.6368803977966	1000	245000	23.70075983065908	0.9616019004373801	13454	245000
244	1410.1070477962494	1000	246000	23.70075983065908	1.0819461679420779	13505	246000
245	1415.5249288082123	1000	247000	23.70075983065908	2.0494665770675056	13561	247000
246	1420.9953026771545	1000	248000	23.70075983065908	2.1420043451973467	13615	248000
247	1426.4833829402924	1000	249000	23.70075983065908	-1.6123458566828053	13671	249000
248	1431.9192612171173	1000	250000	23.70075983065908	2.6422434745967633	13722	250000
249	1437.3658323287964	1000	251000	23.70075983065908	-0.6749810190245629	13775	251000
250	1442.7797031402588	1000	252000	23.70075983065908	1.6543048513383833	13831	252000
251	1448.186755180359	1000	253000	23.70075983065908	3.1230624138072036	13886	253000
252	1453.6954855918884	1000	254000	23.70075983065908	6.885423810553037	13942	254000
253	1459.147566318512	1000	255000	23.70075983065908	-7.396300664161391	13991	255000
254	1464.6034383773804	1000	256000	23.70075983065908	0.5945907006258491	14048	256000
255	1470.1170060634613	1000	257000	23.70075983065908	-1.0058374840402386	14103	257000
256	1475.5683417320251	1000	258000	23.70075983065908	-8.554715143050998	14160	258000
257	1481.0101780891418	1000	259000	23.70075983065908	3.4683841479636617	14216	259000
258	1486.497759103775	1000	260000	23.70075983065908	-7.879176252173783	14272	260000
259	1491.9568238258362	1000	261000	23.70075983065908	-1.4262797029237844	14325	261000
260	1497.4760768413544	1000	262000	23.70075983065908	-4.831414526302252	14374	262000
261	1503.0379354953766	1000	263000	23.70075983065908	2.9079836057964723	14427	263000
262	1508.5167071819305	1000	264000	23.70075983065908	4.014144952582137	14478	264000
263	1514.0216147899628	1000	265000	23.70075983065908	0.2480213484799596	14535	265000
264	1519.5742745399475	1000	266000	23.70075983065908	-0.8123538314001058	14593	266000
265	1525.1456577777863	1000	267000	23.70075983065908	1.5938961078587455	14645	267000
266	1530.6428499221802	1000	268000	23.70075983065908	-1.9989472545174063	14698	268000
267	1536.2024567127228	1000	269000	23.70075983065908	-1.5371839199113313	14754	269000
268	1541.7446086406708	1000	270000	23.70075983065908	6.195032087892469	14810	270000
269	1547.234585762024	1000	271000	23.70075983065908	-10.449672310410822	14862	271000
270	1552.7300255298615	1000	272000	23.70075983065908	-5.239373225001327	14917	272000
271	1558.220070362091	1000	273000	23.70075983065908	8.7700109652229	14973	273000
272	1563.7386813163757	1000	274000	24.442103185484306	8.203732816418052	15024	274000
273	1569.2528221607208	1000	275000	24.442103185484306	13.671609860360332	15078	275000
274	1574.805192232132	1000	276000	24.442103185484306	-2.7157512748803136	15133	276000
275	1580.2224333286285	1000	277000	24.442103185484306	2.7502958827142727	15187	277000
276	1585.7432975769043	1000	278000	24.442103185484306	-0.3885203894940794	15242	278000
277	1591.357385635376	1000	279000	24.442103185484306	6.947209303412819	15295	279000
278	1596.9358413219452	1000	280000	24.442103185484306	3.5414818749442927	15351	280000
279	1602.4360506534576	1000	281000	24.442103185484306	-4.716223655181238	15406	281000
280	1607.9255332946777	1000	282000	24.442103185484306	-9.582038949002163	15461	282000
281	1613.426876783371	1000	283000	24.442103185484306	2.8351746427899336	15515	283000
282	1618.9229967594147	1000	284000	24.442103185484306	-4.142755286695319	15571	284000
283	1624.4652333259583	1000	285000	24.442103185484306	3.861500698738383	15624	285000
284	1629.9405181407928	1000	286000	24.442103185484306	5.639861994015518	15679	286000
285	1635.4653611183167	1000	287000	24.442103185484306	5.500950408366044	15733	287000
286	1641.0808007717133	1000	288000	24.442103185484306	4.714042366713693	15789	288000
287	1646.6635689735413	1000	289000	24.442103185484306	0.5724527055528588	15847	289000
288	1652.2126133441925	1000	290000	24.442103185484306	2.26170325440471	15899	290000
289	1657.7743875980377	1000	291000	24.442103185484306	0.211345758651442	15954	291000
290	1663.3219063282013	1000	292000	24.442103185484306	1.7412577843075272	16008	292000
291	1668.897565126419	1000	293000	24.442103185484306	4.009022495108367	16063	293000
292	1674.4226534366608	1000	294000	24.442103185484306	0.7655745307973125	16116	294000
293	1679.866896867752	1000	295000	24.442103185484306	0.19219135678868038	16173	295000
294	1685.4599237442017	1000	296000	24.442103185484306	16.223830429271043	16225	296000
295	1691.007729291916	1000	297000	24.442103185484306	-0.42652272017439874	16279	297000
296	1696.593636751175	1000	298000	24.442103185484306	0.7188024835253601	16335	298000
297	1702.120667219162	1000	299000	24.442103185484306	-0.3239901872773774	16388	299000
298	1707.6696479320526	1000	300000	24.442103185484306	2.9214369900044423	16441	300000
299	1713.2370522022247	1000	301000	24.442103185484306	12.165371975781454	16495	301000
300	1718.6732273101807	1000	302000	24.442103185484306	14.45813563973788	16546	302000
301	1724.1346390247345	1000	303000	24.442103185484306	-1.3825414707098385	16602	303000
302	1729.6816482543945	1000	304000	24.442103185484306	3.271127357063233	16655	304000
303	1735.1696138381958	1000	305000	24.442103185484306	-0.46590727807197263	16708	305000
304	1740.737590789795	1000	306000	24.442103185484306	3.4807604854009693	16760	306000
305	1746.2203814983368	1000	307000	24.442103185484306	-6.098750280041712	16815	307000
306	1751.7603266239166	1000	308000	24.442103185484306	-0.49715402256551966	16870	308000
307	1757.2717819213867	1000	309000	24.442103185484306	3.6559302479668982	16927	309000
308	1762.8165137767792	1000	310000	24.442103185484306	1.5364519916809516	16981	310000
309	1768.3747069835663	1000	311000	24.442103185484306	2.375520129171491	17033	311000
310	1773.8686509132385	1000	312000	24.442103185484306	1.592532356566517	17086	312000
311	1779.400542497635	1000	313000	24.442103185484306	6.346446014575485	17141	313000
312	1784.960628271103	1000	314000	24.442103185484306	4.516605322471878	17198	314000
313	1790.3934559822083	1000	315000	24.442103185484306	7.485746175989336	17254	315000
314	1795.8874356746674	1000	316000	24.442103185484306	1.2875301135514747	17307	316000
315	1801.3708591461182	1000	317000	24.442103185484306	2.202050355293613	17360	317000
316	1807.0177159309387	1000	318000	24.442103185484306	2.425406786330859	17416	318000
317	1812.5543811321259	1000	319000	24.442103185484306	-3.262560342850338	17469	319000
318	1818.1037707328796	1000	320000	24.442103185484306	2.428093404926767	17524	320000
319	1823.5741987228394	1000	321000	24.442103185484306	-0.3319944177928851	17578	321000
320	1829.100599527359	1000	322000	24.442103185484306	3.503967476607067	17630	322000
321	1834.6648485660553	1000	323000	24.442103185484306	10.603173117476398	17682	323000
322	1840.1522986888885	1000	324000	24.442103185484306	-7.016657294813195	17733	324000
323	1845.6967570781708	1000	325000	24.442103185484306	0.0990797319958805	17789	325000
324	1851.2400603294373	1000	326000	24.442103185484306	1.5137494759677779	17840	326000
325	1856.7122836112976	1000	327000	24.442103185484306	-3.4627717372801277	17895	327000
326	1862.2432165145874	1000	328000	24.442103185484306	-0.046219007781474586	17950	328000
327	1867.808138847351	1000	329000	24.442103185484306	0.016898454715555955	18007	329000
328	1873.3987545967102	1000	330000	24.442103185484306	-2.0192110008560125	18061	330000
329	1878.9082889556885	1000	331000	24.442103185484306	0.14046925585280423	18114	331000
330	1884.5222945213318	1000	332000	24.442103185484306	-6.370180559359142	18167	332000
331	1890.0389184951782	1000	333000	24.442103185484306	-1.6328375476048675	18222	333000
332	1895.6154353618622	1000	334000	24.442103185484306	-2.4357334004016593	18277	334000
333	1901.1715533733368	1000	335000	24.442103185484306	-3.144137680900166	18333	335000
334	1906.724650144577	1000	336000	24.442103185484306	-2.857631391141331	18385	336000
335	1912.2683053016663	1000	337000	24.442103185484306	3.0644544244059926	18438	337000
336	1917.8003752231598	1000	338000	24.442103185484306	4.557340939842106	18492	338000
337	1923.3783838748932	1000	339000	24.442103185484306	-6.220129573492159	18546	339000
338	1928.9018590450287	1000	340000	24.442103185484306	0.5717749317453129	18602	340000
339	1934.4109134674072	1000	341000	24.442103185484306	-3.3874305358564016	18656	341000
340	1939.950159072876	1000	342000	24.442103185484306	-2.196578588220291	18712	342000
341	1945.5219535827637	1000	343000	24.442103185484306	3.0866648912196974	18771	343000
342	1951.2664694786072	1000	344000	24.442103185484306	6.607789339056763	18824	344000
343	1956.8161568641663	1000	345000	24.442103185484306	-5.396078744690749	18879	345000
344	1962.3007402420044	1000	346000	24.442103185484306	3.1699733252142313	18934	346000
345	1967.8782432079315	1000	347000	24.442103185484306	4.221661955855961	18990	347000
346	1973.5003054141998	1000	348000	24.442103185484306	-4.033264017787587	19042	348000
347	1979.0557153224945	1000	349000	24.442103185484306	-5.158776985795703	19097	349000
348	1984.6405937671661	1000	350000	24.442103185484306	0.8305440611715307	19152	350000
349	1990.3931574821472	1000	351000	24.442103185484306	4.271065161534352	19208	351000
350	1996.0327785015106	1000	352000	24.442103185484306	5.607547516941851	19261	352000
351	2001.6439192295074	1000	353000	24.442103185484306	-2.306603323169111	19316	353000
352	2007.294575214386	1000	354000	24.442103185484306	0.938334941960056	19373	354000
